,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,Z5402,LRPS,24.452444399999997,89.7065833,0.0,0,0.0,0,LRPSa,BlankProcess
1,Z5402,LRPSa,24.4444163,89.70769440000001,0.995,0,0.0,0,LRP001,BlankProcess
2,Z5402,LRP001,24.4438886,89.70755559999999,1.0,0,0.0,0,LRP002,BlankProcess
3,Z5402,LRP002,24.4352497,89.7075833,2.0,0,0.0,0,LRP003,BlankProcess
4,Z5402,LRP003,24.4267216,89.7040833,3.0,0,0.0,0,LRP004,BlankProcess
5,Z5402,LRP004,24.417777100000002,89.70222220000001,4.0169999999999995,0,0.0,0,LRP004a,BlankProcess
6,Z5402,LRP004a,24.4160634142857,89.7018651142857,4.251,.,16.5,A,LRP004b,BridgesDelay
7,Z5402,LRP004b,24.4156667,89.7018056,4.31,0,0.0,0,LRP004c,BlankProcess
8,Z5402,LRP004c,24.4122859111627,89.7013120204651,4.692,.,11.22,A,LRP004d,BridgesDelay
9,Z5402,LRP004d,24.411777800000003,89.70125,4.75,0,0.0,0,LRP004e,BlankProcess
10,Z5402,LRP004e,24.41075,89.7011389,4.87,0,0.0,0,LRP005,BlankProcess
11,Z5402,LRP005,24.409055600000002,89.70052779999999,5.0169999999999995,0,0.0,0,LRP005a,BlankProcess
12,Z5402,LRP005a,24.4054444,89.6981663,5.55,0,0.0,0,LRP005b,BlankProcess
13,Z5402,LRP005b,24.405333300000002,89.698083,5.56,0,0.0,0,LRP005c,BlankProcess
14,Z5402,LRP005c,24.40225,89.6960274,5.97,0,0.0,0,LRP005d,BlankProcess
15,Z5402,LRP005d,24.4021389,89.6959997,5.99,0,0.0,0,LRP006,BlankProcess
16,Z5402,LRP006,24.402027800000003,89.6959719,6.017,0,0.0,0,LRP006a,BlankProcess
17,Z5402,LRP006a,24.3967219,89.69241629999999,6.696000000000001,0,0.0,0,LRP006b,BlankProcess
18,Z5402,LRP006b,24.395027399999996,89.69152740000001,6.91,0,0.0,0,LRP006c,BlankProcess
19,Z5402,LRP006c,24.393955788785053,89.69005707476637,7.006,0,0.0,0,LRP007,BlankProcess
20,Z5402,LRP007,24.393832999999997,89.68988859999999,7.017,0,0.0,0,LRP008,BlankProcess
21,Z5402,LRP008,24.388832999999998,89.69677740000002,8.017000000000001,0,0.0,0,LRP009,BlankProcess
22,Z5402,LRP009,24.3811104,89.7019722,9.017000000000001,0,0.0,0,LRP009a,BlankProcess
23,Z5402,LRP009a,24.379082699999998,89.70275,9.244,0,0.0,0,LRP010,BlankProcess
24,Z5402,LRP010,24.3724993,89.7041944,10.017000000000001,0,0.0,0,LRP010a,BlankProcess
25,Z5402,LRP010a,24.3703680667259,89.7041853838078,10.12,.,4.1,C,LRP010b,BridgesDelay
26,Z5402,LRP010b,24.3673095368327,89.7044912446619,10.562,.,59.1,A,LRP010c,BridgesDelay
27,Z5402,LRP010c,24.366166699999997,89.70455559999999,10.713,0,0.0,0,LRP011,BlankProcess
28,Z5402,LRP011,24.3636667,89.7044444,11.017000000000001,0,0.0,0,LRPE,BlankProcess
29,Z5402,LRPE,24.357805600000002,89.7050556,11.657,0,0.0,0,PreRome,BlankProcess
