,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,R161,LRPS,22.608777800000002,92.0964719,0.0,0,0.0,0,LRP001,BlankProcess
1,R161,LRP001,22.6008056,92.0978052,0.9840000000000001,0,0.0,0,LRP001a,BlankProcess
2,R161,LRP001a,22.59484072652,92.0968897857697,1.756,DANGMARA BAILY BRIDGE,33.65,B,LRP001b,BridgesDelay
3,R161,LRP001b,22.5946941,92.09661080000001,1.79,0,0.0,0,LRP002,BlankProcess
4,R161,LRP002,22.593083,92.09733299999999,1.996,0,0.0,0,LRP003,BlankProcess
5,R161,LRP003,22.586971899999998,92.1023611,2.9960000000000004,0,0.0,0,LRP004,BlankProcess
6,R161,LRP004,22.578999300000003,92.1052222,3.988,0,0.0,0,LRP005,BlankProcess
7,R161,LRP005,22.5712493,92.10847220000001,4.988,0,0.0,0,LRP006,BlankProcess
8,R161,LRP006,22.5651389,92.11202779999999,5.9879999999999995,0,0.0,0,LRP007,BlankProcess
9,R161,LRP007,22.5576667,92.1134167,6.981,0,0.0,0,LRP008,BlankProcess
10,R161,LRP008,22.5498608,92.1167771,7.981,0,0.0,0,LRP009,BlankProcess
11,R161,LRP009,22.542721899999997,92.119416,8.985,0,0.0,0,LRP010,BlankProcess
12,R161,LRP010,22.5352497,92.1208604,9.999,0,0.0,0,LRP011,BlankProcess
13,R161,LRP011,22.5309438,92.1258327,10.994000000000002,0,0.0,0,LRP012,BlankProcess
14,R161,LRP012,22.5228604,92.1292771,11.994000000000002,0,0.0,0,LRP012b,BlankProcess
15,R161,LRP012b,22.520193799999998,92.13072159999999,12.341,0,0.0,0,LRP012a,BlankProcess
16,R161,LRP012a,22.5201464751644,92.1307478235197,12.348,HEDMAR PARA,9.0,C,LRP013,BridgesDelay
17,R161,LRP013,22.516083300000002,92.13299930000001,12.949000000000002,0,0.0,0,LRP014,BlankProcess
18,R161,LRP014,22.5105556,92.13583299999999,13.949000000000002,0,0.0,0,LRP015,BlankProcess
19,R161,LRP015,22.5028889,92.1389719,14.956,0,0.0,0,LRP015a,BlankProcess
20,R161,LRP015a,22.5027778,92.139083,14.970999999999998,0,0.0,0,LRP015b,BlankProcess
21,R161,LRP015b,22.502722199999997,92.1390274,14.978,0,0.0,0,LRP015c,BlankProcess
22,R161,LRP015c,22.5018611,92.1377774,15.136,0,0.0,0,LRP016,BlankProcess
23,R161,LRP016,22.5016111,92.13755520000001,15.183,0,0.0,0,LRP016a,BlankProcess
24,R161,LRP016a,22.501333300000002,92.13638859999999,15.349,0,0.0,0,LRP015d,BlankProcess
25,R161,LRP015d,22.5006568415094,92.1349299792452,15.591,BORYCHORY (4) BOX CULVERT,1.0,A,LRP016b,BridgesDelay
26,R161,LRP016b,22.5004444,92.13447190000001,15.667,0,0.0,0,LRP017,BlankProcess
27,R161,LRP017,22.495944100000003,92.13416629999999,16.183,0,0.0,0,LRP017c,BlankProcess
28,R161,LRP017c,22.491388600000004,92.1327771,16.817,0,0.0,0,LRP018,BlankProcess
29,R161,LRP018,22.490749700000002,92.13002709999999,17.17,0,0.0,0,LRP018a,BlankProcess
30,R161,LRP018a,22.490083,92.12944379999999,17.28,0,0.0,0,LRP018b,BlankProcess
31,R161,LRP018b,22.4900274,92.129416,17.285,0,0.0,0,LRP017a,BlankProcess
32,R161,LRP017a,22.4900096698259,92.1293644197292,17.3,RASHOM PUR,5.5,C,LRP017b,BridgesDelay
33,R161,LRP017b,22.4897614473887,92.1286422959381,17.51,RASHOM PUR ARCH MASONRY,3.0,A,LRP018c,BridgesDelay
34,R161,LRP018c,22.4894163,92.12763819999999,17.802,0,0.0,0,LRP019,BlankProcess
35,R161,LRP019,22.486888600000004,92.1249993,17.973,0,0.0,0,LRP019a,BlankProcess
36,R161,LRP019a,22.4787493,92.1275271,18.935,0,0.0,0,LRP020,BlankProcess
37,R161,LRP020,22.4783327,92.1274993,18.973,0,0.0,0,LRP021,BlankProcess
38,R161,LRP021,22.4765549,92.1278604,19.184,0,0.0,0,LRP019b,BlankProcess
39,R161,LRP019b,22.472406502434,92.1287704152129,19.659,BONOGRAM BOX CULVERT,1.5,A,LRP022,BridgesDelay
40,R161,LRP022,22.4676938,92.1296104,20.184,0,0.0,0,LRP022a,BlankProcess
41,R161,LRP022a,22.4661389,92.12994379999999,20.369,0,0.0,0,LRP022b,BlankProcess
42,R161,LRP022b,22.462589391061453,92.1328028877095,20.725,0,0.0,0,LRP021a,BlankProcess
43,R161,LRP021a,22.4595583497206,92.1352443558659,21.029,KODALA CULVERT,1.1,B,LRP022c,BridgesDelay
44,R161,LRP022c,22.459,92.1356941,21.085,0,0.0,0,LRP022d,BlankProcess
45,R161,LRP022d,22.458833300000002,92.13577740000001,21.104,0,0.0,0,LRP021b,BlankProcess
46,R161,LRP021b,22.458279165,92.13604131,21.18,NOWAPARA CULVERT,3.3,A,LRP023,BridgesDelay
47,R161,LRP023,22.45825,92.1360552,21.184,0,0.0,0,LRP021d,BlankProcess
48,R161,LRP021d,22.4581089884615,92.1361727307692,21.371,Noapara,8.2,A,LRP024,BridgesDelay
49,R161,LRP024,22.4579167,92.136333,21.625999999999998,0,0.0,0,LRP024a,BlankProcess
50,R161,LRP024a,22.4509722,92.1384441,21.738000000000003,0,0.0,0,LRP025,BlankProcess
51,R161,LRP025,22.4459997,92.1391663,22.656,0,0.0,0,LRP025a,BlankProcess
52,R161,LRP025a,22.445638600000002,92.1394163,22.711,0,0.0,0,LRP025b,BlankProcess
53,R161,LRP025b,22.441388600000003,92.1421108,23.272,0,0.0,0,LRP026,BlankProcess
54,R161,LRP026,22.438277399999997,92.14366629999999,23.664,0,0.0,0,LRP027,BlankProcess
55,R161,LRP027,22.4308049,92.14788859999999,24.664,0,0.0,0,LRP028,BlankProcess
56,R161,LRP028,22.4231938,92.1500556,25.664,0,0.0,0,LRP029,BlankProcess
57,R161,LRP029,22.416027800000002,92.1525833,26.689,0,0.0,0,LRP029a,BlankProcess
