,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,N540,LRPS,23.9135,90.2585,0.0,0,0.0,0,LRP001,BlankProcess
1,N540,LRP001,23.9217771,90.2621111,1.0,0,0.0,0,LRP002,BlankProcess
2,N540,LRP002,23.9300271,90.2658333,2.0,0,0.0,0,LRP002a,BlankProcess
3,N540,LRP002a,23.9369997,90.26905490000001,2.844,0,0.0,0,LRP002b,BlankProcess
4,N540,LRP002b,23.937333,90.2691938,2.978,0,0.0,0,LRP002c,BlankProcess
5,N540,LRP002c,23.938083,90.2695827,2.9789999999999996,0,0.0,0,LRP003,BlankProcess
6,N540,LRP003,23.938277399999997,90.2696938,3.0,0,0.0,0,LRP004,BlankProcess
7,N540,LRP004,23.9467774,90.2736382,4.0,0,0.0,0,LRP005,BlankProcess
8,N540,LRP005,23.9553611,90.27230490000001,5.0,0,0.0,0,LRP006,BlankProcess
9,N540,LRP006,23.9633611,90.268916,6.0,0,0.0,0,LRP006a,BlankProcess
10,N540,LRP006a,23.9695827,90.2662778,6.742999999999999,0,0.0,0,LRP007,BlankProcess
11,N540,LRP007,23.971721600000002,90.26536109999999,7.0,0,0.0,0,LRP007a,BlankProcess
12,N540,LRP007a,23.977749300000003,90.2628611,7.721,0,0.0,0,LRP007b,BlankProcess
13,N540,LRP007b,23.9780549,90.26272220000001,7.7589999999999995,0,0.0,0,LRP008,BlankProcess
14,N540,LRP008,23.9801382,90.2618889,8.0,0,0.0,0,LRP009,BlankProcess
15,N540,LRP009,23.988444100000002,90.2580833,9.0,0,0.0,0,LRP010,BlankProcess
16,N540,LRP010,23.996582999999998,90.25413890000002,10.0,0,0.0,0,LRP011,BlankProcess
17,N540,LRP011,24.0048056,90.2503056,11.0,0,0.0,0,LRP012,BlankProcess
18,N540,LRP012,24.013027800000003,90.24638859999999,12.0,0,0.0,0,LRP012a,BlankProcess
19,N540,LRP012a,24.0173049,90.24455520000001,12.52,0,0.0,0,LRP012b,BlankProcess
20,N540,LRP012b,24.0174438,90.24452740000001,12.542,0,0.0,0,LRP013,BlankProcess
21,N540,LRP013,24.0214716,90.2436941,13.0,0,0.0,0,LRP013a,BlankProcess
22,N540,LRP013a,24.0298049,90.2421108,13.942,0,0.0,0,LRP014,BlankProcess
23,N540,LRP014,24.0303604,90.2420552,14.0,0,0.0,0,LRP015,BlankProcess
24,N540,LRP015,24.0392497,90.24033299999999,15.0,0,0.0,0,LRPE,BlankProcess
25,N540,LRPE,24.047555199999998,90.2388886,16.01,0,0.0,0,PreRome,BlankProcess
