,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,N405,LRPSa,24.3406666666666,89.9236111111111,0.168,ELANGA BOX CULVERT,5.0,A,LRP001a,BridgesDelay
1,N405,LRP001a,24.3459444444444,89.9193333333333,0.911,ELANGA BOX CULVERT,10.4,A,LRP001b,BridgesDelay
2,N405,LRP001b,24.3474444444444,89.9151666666666,1.37,BABLA RCC BRIDGE,29.5,A,LRP002a,BridgesDelay
3,N405,LRP002a,24.3506388888888,89.9075833333333,2.2,CHAR BABZA RCC BRIDGE,30.4,A,LRP002c,BridgesDelay
4,N405,LRP002c,24.3521944444444,89.9046944444444,2.539,CHAR BABZA RCC BRIDGE,30.4,A,LRP003a,BridgesDelay
5,N405,LRP003a,24.3548333333333,89.9005555555555,3.046,DHALATANKOR BOX CULVERT,10.4,A,LRP003b,BridgesDelay
6,N405,LRP003b,24.3567222222222,89.8980277777777,3.377,DOLADONGOR RCC BRIDGE,30.5,A,LRP004a,BridgesDelay
7,N405,LRP004a,24.3590833333333,89.8951944444444,3.758,HANGULA-1 BOX CULVERT,10.4,A,LRP004b,BridgesDelay
8,N405,LRP004b,24.3628055555555,89.8910555555555,4.34,HANGULA-2 BOX CULVERT,10.4,A,LRP005a,BridgesDelay
9,N405,LRP005a,24.3662777777777,89.8873333333333,4.894,HANANLA BOX CULVERT,10.4,A,LRP005b,BridgesDelay
10,N405,LRP005b,24.3685555555555,89.8846111111111,5.267,HANANLA RCC BRIDGE,30.4,A,LRP006a,BridgesDelay
11,N405,LRP006a,24.3723055555555,89.8791666666666,5.957,CHALLA RCC BRIDGE,30.4,A,LRP006c,BridgesDelay
12,N405,LRP006c,24.3751666666666,89.8738888888888,6.571,HANANLA-2 BOX CULVERT,10.4,A,LRP007a,BridgesDelay
13,N405,LRP007a,24.37775,89.8689166666666,7.158,SHALLA-1 BOX CULVERT,10.4,A,LRP008a,BridgesDelay
14,N405,LRP008a,24.3805833333333,89.8633611111111,7.802,CHALLA BOP RCC GIDER BRIDGE,30.4,A,LRP008c,BridgesDelay
15,N405,LRP008c,24.3826666666666,89.8591944444444,8.281,JOGARCHAR-1,10.4,A,LRP008d,BridgesDelay
16,N405,LRP008d,24.3836944444444,89.8563611111111,8.595,JOGARCHOR-2 BOX CULVERT,10.4,A,LRP010a,BridgesDelay
17,N405,LRP010a,24.3840555555555,89.8448888888888,9.754,JOGARCHOR BOX CULVERT,30.4,A,LRP036c,BridgesDelay
18,N405,LRP036c,24.4228049,89.5963608,36.144,0,0.0,0,LRP036d,BlankProcess
19,N405,LRP036d,24.4232771,89.5924441,36.54,0,0.0,0,LRP014a,BlankProcess
20,N405,LRP014a,24.4233830523809,89.5915376138095,36.629,Nalka Bridge.,236.39,B,LRP036e,BridgesDelay
21,N405,LRP036e,24.4235271,89.5903052,36.75,0,0.0,0,LRP037,BlankProcess
22,N405,LRP037,24.4235549,89.589833,36.855,0,0.0,0,LRP015a,BlankProcess
23,N405,LRP015a,24.4238020975,89.5854941165,37.3,.,7.0,A,LRP015b,BridgesDelay
24,N405,LRP015b,24.4240798475,89.5806189665,37.8,.,13.25,A,LRP038,BridgesDelay
25,N405,LRP038,24.4241104,89.5800827,37.855,0,0.0,0,LRP016a,BlankProcess
26,N405,LRP016a,24.4235347438,89.577038627,38.169,.,10.0,A,LRP016b,BridgesDelay
27,N405,LRP016b,24.4231314178,89.574905837,38.389,.,10.0,A,LRP039,BridgesDelay
28,N405,LRP039,24.422277100000002,89.5703882,38.855,0,0.0,0,LRP017a,BlankProcess
29,N405,LRP017a,24.4214321873469,89.5662130081632,39.287,.,10.0,A,LRP040,BridgesDelay
30,N405,LRP040,24.4203604,89.5609167,39.835,0,0.0,0,LRP040a,BlankProcess
31,N405,LRP040a,24.419721600000003,89.5565833,40.28,0,0.0,0,LRP018a,BlankProcess
32,N405,LRP018a,24.41967555625,89.5561002546875,40.333,.,56.85,B,LRP040b,BridgesDelay
33,N405,LRP040b,24.419666,89.556,40.344,0,0.0,0,LRPE,BlankProcess
34,N405,LRPE,24.4190827,89.5518056,40.78,0,0.0,0,PreRome,BlankProcess
