,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,R480,LRPS,24.334805199999998,89.9248604,0.0,0,0.0,0,LRP001,BlankProcess
1,R480,LRP001,24.3399441,89.9207493,1.0,0,0.0,0,LRP001a,BlankProcess
2,R480,LRP001a,24.344388600000002,89.92105490000002,1.516,0,0.0,0,LRP001b,BlankProcess
3,R480,LRP001b,24.3466992183006,89.9221193620915,1.802,RAZABARI,25.94,C,LRP001c,BridgesDelay
4,R480,LRP001c,24.3471108,89.92230490000001,1.849,0,0.0,0,LRP002,BlankProcess
5,R480,LRP002,24.3488608,89.9229993,2.04,0,0.0,0,LRP002a,BlankProcess
6,R480,LRP002a,24.3492774,89.92327709999999,2.095,0,0.0,0,LRP002b,BlankProcess
7,R480,LRP002b,24.3503654300751,89.9235361015037,2.219,SHAMPUR BRIDGE,49.85,B,LRP002c,BridgesDelay
8,R480,LRP002c,24.3509167,89.9237216,2.283,0,0.0,0,LRP003,BlankProcess
9,R480,LRP003,24.357833300000003,89.9258882,3.07,0,0.0,0,LRP003a,BlankProcess
10,R480,LRP003a,24.3615248488584,89.9270554283105,3.498,FULTALA CULVERT,9.3,B,LRP003b,BridgesDelay
11,R480,LRP003b,24.363166699999997,89.9276382,3.696,0,0.0,0,LRP003c,BlankProcess
12,R480,LRP003c,24.3634167,89.92772159999998,3.728,0,0.0,0,LRP004,BlankProcess
13,R480,LRP004,24.366277800000002,89.92872159999999,4.06,0,0.0,0,LRP005,BlankProcess
14,R480,LRP005,24.373471600000002,89.9342219,5.075,0,0.0,0,LRP005a,BlankProcess
15,R480,LRP005a,24.3749002974358,89.9344398487179,5.245,POSNOR BRIDGE,48.2,A,LRP005b,BridgesDelay
16,R480,LRP005b,24.3755549,89.93452740000001,5.321000000000001,0,0.0,0,LRP006,BlankProcess
17,R480,LRP006,24.3799716,89.9302771,6.075,0,0.0,0,LRP006a,BlankProcess
18,R480,LRP006a,24.3818604,89.9276382,6.417000000000001,0,0.0,0,LRP006b,BlankProcess
19,R480,LRP006b,24.3819438,89.92749930000001,6.434,0,0.0,0,LRP006c,BlankProcess
20,R480,LRP006c,24.3857497,89.9229993,7.068,0,0.0,0,LRP006d,BlankProcess
21,R480,LRP006d,24.3858052,89.9228882,7.085,0,0.0,0,LRP007,BlankProcess
22,R480,LRP007,24.3858886,89.92269379999999,7.1,0,0.0,0,LRP008,BlankProcess
23,R480,LRP008,24.393138600000004,89.91719379999999,8.095,0,0.0,0,LRP008a,BlankProcess
24,R480,LRP008a,24.400777800000004,89.9133056,9.049,0,0.0,0,LRP008b,BlankProcess
25,R480,LRP008b,24.400888899999998,89.91325,9.064,0,0.0,0,LRP009,BlankProcess
26,R480,LRP009,24.401277800000003,89.9131389,9.105,0,0.0,0,LRP009a,BlankProcess
27,R480,LRP009a,24.4066111,89.9104167,9.77,0,0.0,0,LRP009b,BlankProcess
28,R480,LRP009b,24.4069722,89.9101389,9.824,0,0.0,0,LRP010,BlankProcess
29,R480,LRP010,24.408666699999998,89.90799999999999,10.105,0,0.0,0,LRP010a,BlankProcess
30,R480,LRP010a,24.4122778013513,89.9042424729729,10.69,ADABARI,30.4,B,LRP010b,BridgesDelay
31,R480,LRP010b,24.413027800000002,89.90352779999999,10.802,0,0.0,0,LRP011,BlankProcess
32,R480,LRP011,24.414666699999998,89.90138890000001,11.105,0,0.0,0,LRP012,BlankProcess
33,R480,LRP012,24.4194716,89.89358299999999,12.105,0,0.0,0,LRP012a,BlankProcess
34,R480,LRP012a,24.42498235,89.8909253177,12.574,SINGARIA BRIDGE,35.0,D,LRP013,BridgesDelay
35,R480,LRP013,24.4312216,89.8879163,13.105,0,0.0,0,LRP013b,BlankProcess
36,R480,LRP013b,24.4338960541984,89.8866538221374,13.857,KAKMARIPARA,35.4,C,LRP014,BridgesDelay
37,R480,LRP014,24.4359997,89.8856941,14.105,0,0.0,0,LRP014a,BlankProcess
38,R480,LRP014a,24.440194100000003,89.8849163,14.585,0,0.0,0,LRP014b,BlankProcess
39,R480,LRP014b,24.4405552,89.8849163,14.624,0,0.0,0,LRP015,BlankProcess
40,R480,LRP015,24.4445552,89.8830827,15.115,0,0.0,0,LRP015a,BlankProcess
41,R480,LRP015a,24.4510795394495,89.8795306880733,15.947,BHUAPUR BRIDGE,4.35,A,LRP015b,BridgesDelay
42,R480,LRP015b,24.4518056,89.8791382,16.024,0,0.0,0,LRP015c,BlankProcess
43,R480,LRP015c,24.4521111,89.878916,16.066,0,0.0,0,LRP016,BlankProcess
44,R480,LRP016,24.4525833,89.87866600000001,16.115,0,0.0,0,LRP016a,BlankProcess
45,R480,LRP016a,24.4585,89.8751382,16.863,0,0.0,0,LRP017,BlankProcess
46,R480,LRP017,24.4589167,89.8738882,17.03,0,0.0,0,LRP017a,BlankProcess
47,R480,LRP017a,24.460972199999997,89.86697159999999,17.782,0,0.0,0,LRP018,BlankProcess
48,R480,LRP018,24.4605278,89.86322220000001,18.164,0,0.0,0,LRP018a,BlankProcess
49,R480,LRP018a,24.460333300000002,89.8619167,18.253,0,0.0,0,LRP018b,BlankProcess
50,R480,LRP018b,24.459722199999998,89.85686109999999,18.836,0,0.0,0,LRP018c,BlankProcess
51,R480,LRP018c,24.4594167,89.8543056,19.092,0,0.0,0,LRP019,BlankProcess
52,R480,LRP019,24.4593056,89.8534167,19.194000000000003,0,0.0,0,LRP019a,BlankProcess
53,R480,LRP019a,24.4583611,89.8468886,19.873,0,0.0,0,LRP019b,BlankProcess
54,R480,LRP019b,24.4583333,89.8444441,19.892,0,0.0,0,LRP020,BlankProcess
55,R480,LRP020,24.458027800000004,89.8413608,20.195999999999998,0,0.0,0,LRP020a,BlankProcess
56,R480,LRP020a,24.4578056,89.84127740000001,20.34,0,0.0,0,LRP021,BlankProcess
57,R480,LRP021,24.455722199999997,89.8346941,21.195999999999998,0,0.0,0,LRP022,BlankProcess
58,R480,LRP022,24.4508611,89.8258327,22.195999999999998,0,0.0,0,LRPE,BlankProcess
59,R480,LRPE,24.4510833,89.82427709999999,22.401999999999997,0,0.0,0,PreRome,BlankProcess
