,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,Z5001,LRPS,26.3268327,88.5494719,0.0,0,0.0,0,LRPSa,BlankProcess
1,Z5001,LRPSa,26.3305271,88.5410552,0.97,0,0.0,0,LRP001,BlankProcess
2,Z5001,LRP001,26.330388199999998,88.5404719,1.01,0,0.0,0,LRP002,BlankProcess
3,Z5001,LRP002,26.326638199999998,88.53130490000001,2.0,0,0.0,0,LRP002a,BlankProcess
4,Z5001,LRP002a,26.3252402394736,88.5271382552631,2.45,.,4.9,B,LRP003,BridgesDelay
5,Z5001,LRP003,26.3243327,88.521916,3.02,0,0.0,0,LRP003a,BlankProcess
6,Z5001,LRP003a,26.324027100000002,88.5204716,3.167,0,0.0,0,LRP004,BlankProcess
7,Z5001,LRP004,26.3235827,88.51222220000001,4.0,0,0.0,0,LRP005,BlankProcess
8,Z5001,LRP005,26.3232493,88.50238890000001,4.98,0,0.0,0,LRP005a,BlankProcess
9,Z5001,LRP005a,26.3231194471264,88.4975324586207,5.468,.,3.5,A,LRP006,BridgesDelay
10,Z5001,LRP006,26.322915999999996,88.4921108,6.01,0,0.0,0,LRP006a,BlankProcess
11,Z5001,LRP006a,26.3228604,88.4904441,6.178,0,0.0,0,LRP006b,BlankProcess
12,Z5001,LRP006b,26.3228327,88.4899719,6.224,0,0.0,0,LRP007,BlankProcess
13,Z5001,LRP007,26.322527100000002,88.4825271,6.96,0,0.0,0,LRP007a,BlankProcess
14,Z5001,LRP007a,26.3223049,88.4798049,7.23,0,0.0,0,LRP007c,BlankProcess
15,Z5001,LRP007c,26.3217982119999,88.47313818,7.902,.,23.6,B,LRP008,BridgesDelay
16,Z5001,LRP008,26.321777100000002,88.4728604,7.93,0,0.0,0,LRP008a,BlankProcess
17,Z5001,LRP008a,26.3217493,88.47272159999999,7.944,0,0.0,0,LRP008b,BlankProcess
18,Z5001,LRP008b,26.3217216,88.47247159999999,7.97,0,0.0,0,LRP008c,BlankProcess
19,Z5001,LRP008c,26.3211382,88.46522220000001,8.692,0,0.0,0,LRP009,BlankProcess
20,Z5001,LRP009,26.3209716,88.4629444,8.92,0,0.0,0,LRP010,BlankProcess
21,Z5001,LRP010,26.3178327,88.4547222,9.92,0,0.0,0,LRP011,BlankProcess
22,Z5001,LRP011,26.308555600000005,88.4520556,10.99,0,0.0,0,LRP011a,BlankProcess
23,Z5001,LRP011a,26.303550111811,88.4486595685039,11.68,.,3.55,A,LRP012,BridgesDelay
24,Z5001,LRP012,26.300444399999996,88.4472497,11.99,0,0.0,0,LRP012a,BlankProcess
25,Z5001,LRP012a,26.300262610909,88.44720122,12.038,.,3.47,A,LRP013,BridgesDelay
26,Z5001,LRP013,26.2916941,88.4422219,13.14,0,0.0,0,LRP014,BlankProcess
27,Z5001,LRP014,26.2828049,88.438333,14.12,0,0.0,0,LRP014a,BlankProcess
28,Z5001,LRP014a,26.2820549,88.43802740000001,14.295,0,0.0,0,LRP015,BlankProcess
29,Z5001,LRP015,26.273915999999996,88.4344719,15.28,0,0.0,0,LRP016,BlankProcess
30,Z5001,LRP016,26.2660278,88.429416,16.33,0,0.0,0,LRP017,BlankProcess
31,Z5001,LRP017,26.258638899999998,88.42280490000002,17.39,0,0.0,0,LRP018a,BlankProcess
32,Z5001,LRP018a,26.254760209361,88.4198486286775,17.963,.,3.45,A,LRP017a,BridgesDelay
33,Z5001,LRP017a,26.254083299999998,88.4193327,18.063,0,0.0,0,LRP018,BlankProcess
34,Z5001,LRP018,26.2514167,88.417416,18.45,0,0.0,0,LRP019,BlankProcess
35,Z5001,LRP019,26.2416663,88.4155556,19.56,0,0.0,0,LRP021a,BlankProcess
36,Z5001,LRP021a,26.2334890166666,88.4144964766666,20.491,.,4.04,A,LRP019a,BridgesDelay
37,Z5001,LRP019a,26.232443800000002,88.4143611,20.61,0,0.0,0,LRP020,BlankProcess
38,Z5001,LRP020,26.2320827,88.4143611,20.65,0,0.0,0,LRP021,BlankProcess
39,Z5001,LRP021,26.2222216,88.4138056,21.75,0,0.0,0,LRP022,BlankProcess
40,Z5001,LRP022,26.2125,88.41411109999999,22.82,0,0.0,0,LRP023,BlankProcess
41,Z5001,LRP023,26.202611100000002,88.41377779999999,23.93,0,0.0,0,LRP024,BlankProcess
42,Z5001,LRP024,26.1938608,88.4130278,24.93,0,0.0,0,LRP025,BlankProcess
43,Z5001,LRP025,26.1837497,88.41238890000001,25.93,0,0.0,0,LRP025a,BlankProcess
44,Z5001,LRP025a,26.1759716,88.41111109999999,26.89,0,0.0,0,LRP026,BlankProcess
45,Z5001,LRP026,26.1758049,88.4112778,26.93,0,0.0,0,LRPE,BlankProcess
46,Z5001,LRPE,26.170499300000003,88.40988890000001,27.48,0,0.0,0,PreRome,BlankProcess
