,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,N602,LRPS,24.410583300000003,90.0080278,0.0,0,0.0,0,LRPSa,BlankProcess
1,N602,LRPSa,24.4106667,90.00752779999999,0.064,0,0.0,0,LRP001,BlankProcess
2,N602,LRP001,24.411972199999997,89.9986108,1.0,0,0.0,0,LRP001a,BlankProcess
3,N602,LRP001a,24.4120278,89.99630520000001,1.25,0,0.0,0,LRP001b,BlankProcess
4,N602,LRP001b,24.4123263761506,89.9931090008368,1.8,.,4.05,A,LRP001c,BridgesDelay
5,N602,LRP001c,24.4126667,89.9898052,1.922,0,0.0,0,LRP002,BlankProcess
6,N602,LRP002,24.4129167,89.98913859999999,2.0,0,0.0,0,LRP002a,BlankProcess
7,N602,LRP002a,24.4140833,89.9862219,2.32,0,0.0,0,LRP003,BlankProcess
8,N602,LRP003,24.414,89.98005490000001,3.0,0,0.0,0,LRP003a,BlankProcess
9,N602,LRP003a,24.412944399999997,89.97747159999999,3.304,0,0.0,0,LRP003b,BlankProcess
10,N602,LRP003b,24.411972199999997,89.9738327,3.675,0,0.0,0,LRP003c,BlankProcess
11,N602,LRP003c,24.41175,89.9729438,3.782,0,0.0,0,LRP004,BlankProcess
12,N602,LRP004,24.4111667,89.97074930000001,4.0,0,0.0,0,LRP004a,BlankProcess
13,N602,LRP004a,24.4101389,89.9667771,4.42,0,0.0,0,LRP004b,BlankProcess
14,N602,LRP004b,24.4085,89.9661667,4.63,0,0.0,0,LRP004c,BlankProcess
15,N602,LRP004c,24.4086111,89.9625,5.0,0,0.0,0,LRP005,BlankProcess
16,N602,LRP005,24.408666699999998,89.9626944,5.02,0,0.0,0,LRPE,BlankProcess
17,N602,LRPE,24.4065833,89.9568056,5.64,0,0.0,0,PreRome,BlankProcess
