,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,R460,LRPS,24.907555600000002,89.95013890000001,0.0,0,0.0,0,LRPSa,BlankProcess
1,R460,LRPSa,24.9075278,89.9518056,0.172,0,0.0,0,LRPSb,BlankProcess
2,R460,LRPSb,24.9075278,89.9553889,0.524,0,0.0,0,LRPSc,BlankProcess
3,R460,LRPSc,24.90838680168067,89.95772972016808,0.892,0,0.0,0,LRP001,BlankProcess
4,R460,LRP001,24.9086389,89.9584167,1.0,0,0.0,0,LRP001a,BlankProcess
5,R460,LRP001a,24.9093056,89.9593611,1.01,0,0.0,0,LRP001b,BlankProcess
6,R460,LRP001b,24.9111944,89.96125,1.2930000000000001,0,0.0,0,LRP001c,BlankProcess
7,R460,LRP001c,24.9113611,89.9614167,1.314,0,0.0,0,LRP001d,BlankProcess
8,R460,LRP001d,24.911393187931036,89.96144830862069,1.319,0,0.0,0,LRP001e,BlankProcess
9,R460,LRP001e,24.913222199999996,89.96325,1.604,0,0.0,0,LRP001f,BlankProcess
10,R460,LRP001f,24.915,89.9656389,1.944,0,0.0,0,LRP002,BlankProcess
11,R460,LRP002,24.915083300000003,89.9656944,2.0,0,0.0,0,LRP002a,BlankProcess
12,R460,LRP002a,24.9184438,89.9666111,2.312,0,0.0,0,LRP002b,BlankProcess
13,R460,LRP002b,24.9216104,89.96727709999999,2.665,0,0.0,0,LRP002c,BlankProcess
14,R460,LRP002c,24.9254438,89.968416,3.113,0,0.0,0,LRP003,BlankProcess
15,R460,LRP003,24.9265549,89.968416,3.28,0,0.0,0,LRP003a,BlankProcess
16,R460,LRP003a,24.9290827,89.9674716,3.568,0,0.0,0,LRP004,BlankProcess
17,R460,LRP004,24.9300271,89.9670271,4.236000000000001,0,0.0,0,LRP005,BlankProcess
18,R460,LRP005,24.9382219,89.9630556,5.3020000000000005,0,0.0,0,LRP005a,BlankProcess
19,R460,LRP005a,24.948575190476195,89.96267865961906,6.14,0,0.0,0,LRP006,BlankProcess
20,R460,LRP006,24.9511944,89.96258329999999,6.352,0,0.0,0,LRP007b,BlankProcess
21,R460,LRP007b,24.9563681182879,89.9636767867704,6.956,NONDIRBAZAR CULVERT,1.5,A,LRP007,BridgesDelay
22,R460,LRP007,24.96,89.9644444,7.38,0,0.0,0,LRP007a,BlankProcess
23,R460,LRP007a,24.961431108195118,89.96454159570732,7.542999999999999,0,0.0,0,LRP008a,BlankProcess
24,R460,LRP008a,24.9682705761951,89.9650061077073,8.322,SOYGHORIPARA CULVERT,1.0,A,LRP008,BridgesDelay
25,R460,LRP008,24.9689993,89.9650556,8.405,0,0.0,0,LRP009,BlankProcess
26,R460,LRP009,24.977277100000002,89.96797159999998,9.414,0,0.0,0,LRP009a,BlankProcess
27,R460,LRP009a,24.979166,89.96883270000001,9.632,0,0.0,0,LRP010,BlankProcess
28,R460,LRP010,24.9809993,89.9726938,10.437999999999999,0,0.0,0,LRP010a,BlankProcess
29,R460,LRP010a,24.9818604,89.9839441,11.265,0,0.0,0,LRP011,BlankProcess
30,R460,LRP011,24.9821104,89.98555520000001,11.436,0,0.0,0,LRP011a,BlankProcess
31,R460,LRP011a,24.98229376,89.9859218599999,11.472,WEST SHREE BRIDGE,89.8,A,LRP012c,BridgesDelay
32,R460,LRP012c,24.9835730570512,89.9912375314102,12.03,SHEREPARA CULVER,1.5,A,LRP012,BridgesDelay
33,R460,LRP012,24.9844441,89.9950552,12.432,0,0.0,0,LRP013a,BlankProcess
