,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,R210,LRPS,23.909805600000002,90.6879163,0.0,0,0.0,0,LRPSa,BlankProcess
1,R210,LRPSa,23.9113889,90.6931108,0.5539999999999999,0,0.0,0,LRPSb,BlankProcess
2,R210,LRPSb,23.9121668278728,90.6966787413203,0.949,KHATEHARA SATU,38.82,A,LRP001,BridgesDelay
3,R210,LRP001,23.912361100000002,90.6972774,1.0,0,0.0,0,LRP001a,BlankProcess
4,R210,LRP001a,23.9133056,90.7003333,1.334,0,0.0,0,LRP001b,BlankProcess
5,R210,LRP001b,23.9151111,90.70436109999999,1.815,0,0.0,0,LRP002,BlankProcess
6,R210,LRP002,23.915833300000003,90.70586109999999,2.0,0,0.0,0,LRP002c,BlankProcess
7,R210,LRP002c,23.917238326,90.70961826425,2.413,CHOALA,2.9,C,LRP002a,BridgesDelay
8,R210,LRP002a,23.9185549,90.7131389,2.8,0,0.0,0,LRP003,BlankProcess
9,R210,LRP003,23.9184438,90.7148889,3.0,0,0.0,0,LRP003a,BlankProcess
10,R210,LRP003a,23.9199438,90.7174716,3.295,0,0.0,0,LRP003b,BlankProcess
11,R210,LRP003b,23.9217216,90.7194993,3.57,0,0.0,0,LRP004,BlankProcess
12,R210,LRP004,23.9250549,90.7192771,4.0,0,0.0,0,LRP004a,BlankProcess
13,R210,LRP004a,23.926388199999998,90.7206104,4.205,0,0.0,0,LRP004b,BlankProcess
14,R210,LRP004b,23.931110399999998,90.7245827,4.965,0,0.0,0,LRPE,BlankProcess
15,R210,LRPE,23.9313049,90.72452709999999,4.99,0,0.0,0,PreRome,BlankProcess
