,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,R755,LRPS,23.1387774,89.25022220000001,0.0,0,0.0,0,LRP001,BlankProcess
1,R755,LRP001,23.1351108,89.24883299999999,0.44,0,0.0,0,LRP001a,BlankProcess
2,R755,LRP001a,23.1343052,89.2485552,0.537,0,0.0,0,LRP002,BlankProcess
3,R755,LRP002,23.1265271,89.24677740000001,1.432,0,0.0,0,LRP003,BlankProcess
4,R755,LRP003,23.1176104,89.2477774,2.432,0,0.0,0,LRP003a,BlankProcess
5,R755,LRP003a,23.1107778,89.24686080000001,3.22,0,0.0,0,LRP003b,BlankProcess
6,R755,LRP003b,23.1099950792307,89.2461966784615,3.331,.,46.49,A,LRP003c,BridgesDelay
7,R755,LRP003c,23.1095833,89.24577740000001,3.386,0,0.0,0,LRP004,BlankProcess
8,R755,LRP004,23.109416699999997,89.24563859999999,3.5,0,0.0,0,LRP005,BlankProcess
9,R755,LRP005,23.103527800000002,89.241833,4.31,0,0.0,0,LRP005a,BlankProcess
10,R755,LRP005a,23.098751418729,89.2413405785953,4.84,.,2.0,A,LRP005b,BridgesDelay
11,R755,LRP005b,23.0983008167224,89.2412941237458,4.89,.,2.04,C,LRP006,BridgesDelay
12,R755,LRP006,23.0942497,89.23913859999999,5.4,0,0.0,0,LRP006a,BlankProcess
13,R755,LRP006a,23.0921663,89.2375552,5.693,0,0.0,0,LRP007,BlankProcess
14,R755,LRP007,23.087083,89.2352219,6.31,0,0.0,0,LRP007a,BlankProcess
15,R755,LRP007a,23.085471899999998,89.23430520000001,6.516,0,0.0,0,LRP007b,BlankProcess
16,R755,LRP007b,23.081221600000003,89.23438859999999,7.002000000000001,0,0.0,0,LRP007c,BlankProcess
17,R755,LRP007c,23.080499300000003,89.2345552,7.098,0,0.0,0,LRP008,BlankProcess
18,R755,LRP008,23.078138199999998,89.2346663,7.355,0,0.0,0,LRP008a,BlankProcess
19,R755,LRP008a,23.0778604,89.234583,7.391,0,0.0,0,LRP009,BlankProcess
20,R755,LRP009,23.0696382,89.23363859999999,8.31,0,0.0,0,LRP009a,BlankProcess
21,R755,LRP009a,23.0683574685606,89.2331298060606,8.489,.,1.4,A,LRP009b,BridgesDelay
22,R755,LRP009b,23.063619395194,89.231885484658,9.039,.,2.1,C,LRP010,BridgesDelay
23,R755,LRP010,23.0608611,89.23147159999999,9.355,0,0.0,0,LRP011,BlankProcess
24,R755,LRP011,23.0513333,89.22969379999999,10.43,0,0.0,0,LRP011a,BlankProcess
25,R755,LRP011a,23.0477219,89.22958270000001,10.825999999999999,0,0.0,0,LRP011c,BlankProcess
