,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,R172,LRPS,21.7596389,92.07647159999999,0.0,0,0.0,0,LRPSa,BlankProcess
1,R172,LRPSa,21.7575556,92.07047159999999,0.6920000000000001,0,0.0,0,LRP001,BlankProcess
2,R172,LRP001,21.757305600000002,92.067666,1.0,0,0.0,0,LRP001b,BlankProcess
3,R172,LRP001b,21.7581667,92.06447220000001,1.385,0,0.0,0,LRP001a,BlankProcess
4,R172,LRP001a,21.7581667,92.0644722,1.385,BATAKALI,1.5,A,LRP001c,BridgesDelay
5,R172,LRP001c,21.7587491793357,92.0615761808118,1.717,BATAKALI,143.7,D,LRP001d,BridgesDelay
6,R172,LRP001d,21.75875,92.0615278,1.725,0,0.0,0,LRP001e,BlankProcess
7,R172,LRP001e,21.7588611,92.0601944,1.865,0,0.0,0,LRP002,BlankProcess
8,R172,LRP002,21.758472199999996,92.05869440000001,2.0,0,0.0,0,LRP003,BlankProcess
9,R172,LRP003,21.7543611,92.05077779999999,2.96,0,0.0,0,LRP003a,BlankProcess
10,R172,LRP003a,21.751222199999997,92.0449441,3.67,0,0.0,0,LRP003f,BlankProcess
11,R172,LRP003f,21.7512038110344,92.044868237931,3.678,RAMPUR-1,1.0,A,LRP004,BridgesDelay
12,R172,LRP004,21.750555600000002,92.0421941,3.96,0,0.0,0,LRP005,BlankProcess
13,R172,LRP005,21.7504167,92.0334163,4.96,0,0.0,0,LRP005a,BlankProcess
14,R172,LRP005a,21.7494997,92.03222159999999,5.122000000000001,0,0.0,0,LRP006,BlankProcess
15,R172,LRP006,21.7507222,92.024916,5.96,0,0.0,0,LRP006a,BlankProcess
16,R172,LRP006a,21.7508611,92.024666,6.0,0,0.0,0,LRP006d,BlankProcess
17,R172,LRP006d,21.7514522213913,92.0201427046956,6.532,CHUARPARI,17.0,A,LRP006b,BridgesDelay
18,R172,LRP006b,21.7515,92.0197771,6.575,0,0.0,0,LRP006c,BlankProcess
19,R172,LRP006c,21.7515833,92.019666,6.5920000000000005,0,0.0,0,LRP007,BlankProcess
20,R172,LRP007,21.7537778,92.0170549,6.96,0,0.0,0,LRP007a,BlankProcess
21,R172,LRP007a,21.7538333,92.0170549,7.14,0,0.0,0,LRP007b,BlankProcess
22,R172,LRP007b,21.7538889,92.016,7.845,0,0.0,0,LRP007c,BlankProcess
23,R172,LRP007c,21.7521389,92.0078056,7.955,0,0.0,0,LRP008,BlankProcess
24,R172,LRP008,21.7521667,92.0078333,7.96,0,0.0,0,LRP008b,BlankProcess
25,R172,LRP008b,21.7520543087309,92.0031986137055,8.458,POKKAKI-1,1.5,A,LRP009,BridgesDelay
26,R172,LRP009,21.7519444,91.9986663,8.945,0,0.0,0,LRP009a,BlankProcess
27,R172,LRP009a,21.7520398096,91.9903723571999,9.803,POKKALI-2,1.0,A,LRP010,BridgesDelay
28,R172,LRP010,21.752055600000002,91.9889997,9.945,0,0.0,0,LRP010a,BlankProcess
29,R172,LRP010a,21.7521111,91.9854163,10.31,0,0.0,0,LRP010b,BlankProcess
30,R172,LRP010b,21.7521389,91.97966600000001,10.905,0,0.0,0,LRP011,BlankProcess
31,R172,LRP011,21.7518056,91.979166,10.945,0,0.0,0,LRP011a,BlankProcess
32,R172,LRP011a,21.748638600000003,91.9757771,11.447000000000001,0,0.0,0,LRP011b,BlankProcess
33,R172,LRP011b,21.7486015820083,91.9757229979079,11.454,DARBESHKATA,2.0,A,LRP012,BridgesDelay
34,R172,LRP012,21.7461108,91.9720827,11.925,0,0.0,0,LRP012a,BlankProcess
35,R172,LRP012a,21.744277399999998,91.96836040000001,12.357000000000001,0,0.0,0,LRP013,BlankProcess
36,R172,LRP013,21.7443608,91.96338890000001,12.925,0,0.0,0,LRP013a,BlankProcess
37,R172,LRP013a,21.7437497,91.9628056,13.019,0,0.0,0,LRP013b,BlankProcess
38,R172,LRP013b,21.7428608,91.9619722,13.15,0,0.0,0,LRP013c,BlankProcess
39,R172,LRP013c,21.741721899999998,91.9614167,13.299000000000001,0,0.0,0,LRP013d,BlankProcess
40,R172,LRP013d,21.7386386,91.95913890000001,13.755,0,0.0,0,LRP014,BlankProcess
41,R172,LRP014,21.7378608,91.95736109999999,13.935,0,0.0,0,LRP014a,BlankProcess
42,R172,LRP014a,21.7367219,91.9562778,14.107000000000001,0,0.0,0,LRP014b,BlankProcess
43,R172,LRP014b,21.7352140070707,91.9557511224242,14.284,DARBESHKATA-2,11.0,A,LRP014c,BridgesDelay
44,R172,LRP014c,21.7308327,91.9558889,14.775,0,0.0,0,LRP014f,BlankProcess
45,R172,LRP014f,21.7297022362962,91.9556407518518,14.909,BADARKALI,2.0,A,LRP014d,BridgesDelay
46,R172,LRP014d,21.7296938,91.95563890000001,14.91,0,0.0,0,LRP015,BlankProcess
47,R172,LRP015,21.7296104,91.9555833,14.92,0,0.0,0,LRP015h,BlankProcess
48,R172,LRP015h,21.7223867636363,91.9553066098181,15.742,DADARKALI,8.6,A,LRP015a,BridgesDelay
49,R172,LRP015a,21.7223604,91.9553056,15.745,0,0.0,0,LRP016,BlankProcess
50,R172,LRP016,21.7208327,91.955,15.92,0,0.0,0,LRP016a,BlankProcess
51,R172,LRP016a,21.7165722709933,91.9506311258278,16.653,BADARKALI,8.4,A,LRP017,BridgesDelay
52,R172,LRP017,21.716222199999997,91.94824969999999,16.91,0,0.0,0,LRPE,BlankProcess
53,R172,LRPE,21.7158889,91.9448608,17.27,0,0.0,0,PreRome,BlankProcess
