,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,N809,LRPS,22.685582999999998,90.3568056,0.0,0,0.0,0,LRPSa,BlankProcess
1,N809,LRPSa,22.6846663,90.3589444,0.26,0,0.0,0,LRP001,BlankProcess
2,N809,LRP001,22.6871663,90.3655833,1.0,0,0.0,0,LRP001a,BlankProcess
3,N809,LRP001a,22.6873848949999,90.3661023033333,1.059,.,4.36,B,LRP001b,BridgesDelay
4,N809,LRP001b,22.6896707574468,90.3679093948328,1.378,.,6.7,B,LRP002,BridgesDelay
5,N809,LRP002,22.6938608,90.37044379999999,2.0,0,0.0,0,LRP002a,BlankProcess
6,N809,LRP002a,22.6985168783673,90.3730060118367,2.486,.,4.5,B,LRP002b,BridgesDelay
7,N809,LRP002b,22.6979441,90.3744438,2.77,0,0.0,0,LRP003a,BlankProcess
8,N809,LRP003a,22.6976108,90.37847159999998,3.18,0,0.0,0,LRP004,BlankProcess
9,N809,LRP004,22.6929997,90.38388859999999,4.0,0,0.0,0,LRP004a,BlankProcess
10,N809,LRP004a,22.692944100000002,90.38408299999999,4.013999999999999,0,0.0,0,LRP004b,BlankProcess
11,N809,LRP004b,22.690022551521302,90.38876758417852,4.61,0,0.0,0,LRP005,BlankProcess
12,N809,LRP005,22.6881108,90.39183299999999,5.0,0,0.0,0,LRP005a,BlankProcess
13,N809,LRP005a,22.6869441,90.3945552,5.3,0,0.0,0,LRP006,BlankProcess
14,N809,LRP006,22.6897219,90.40052779999999,6.0,0,0.0,0,LRP006a,BlankProcess
15,N809,LRP006a,22.690333,90.40125,6.108,0,0.0,0,LRP006b,BlankProcess
16,N809,LRP006b,22.691388600000003,90.4023611,6.274,0,0.0,0,LRP007,BlankProcess
17,N809,LRP007,22.696527399999997,90.4064444,7.0,0,0.0,0,LRP007a,BlankProcess
18,N809,LRP007a,22.7035,90.4110278,7.932,0,0.0,0,LRP008,BlankProcess
19,N809,LRP008,22.70325,90.4116667,8.0,0,0.0,0,LRP008a,BlankProcess
20,N809,LRP008a,22.702666699999998,90.41541670000001,8.396,0,0.0,0,LRP008b,BlankProcess
21,N809,LRP008b,22.7020833,90.42005490000001,8.88,0,0.0,0,LRP008c,BlankProcess
22,N809,LRP008c,22.7020833,90.42019379999999,8.892000000000001,0,0.0,0,LRP009,BlankProcess
23,N809,LRP009,22.7021944,90.4211104,9.0,0,0.0,0,LRP009a,BlankProcess
24,N809,LRP009a,22.7038424988679,90.4278057900628,9.737,.,3.62,A,LRP010,BridgesDelay
25,N809,LRP010,22.703833300000003,90.43044379999999,10.01,0,0.0,0,LRP010a,BlankProcess
26,N809,LRP010a,22.7020052223076,90.43680379,10.733,.,13.32,C,LRP010b,BridgesDelay
27,N809,LRP010b,22.701777800000002,90.43727740000001,10.805,0,0.0,0,LRP011,BlankProcess
28,N809,LRP011,22.7005,90.43852740000001,11.01,0,0.0,0,LRP011a,BlankProcess
29,N809,LRP011a,22.6983791238202,90.4434891793258,11.583,.,3.7,A,LRP012,BridgesDelay
30,N809,LRP012,22.696832999999998,90.4471941,12.01,0,0.0,0,LRP012a,BlankProcess
31,N809,LRP012a,22.6964719,90.4486663,12.17,0,0.0,0,LRP012b,BlankProcess
32,N809,LRP012b,22.695194100000002,90.4548056,12.814,0,0.0,0,LRP013,BlankProcess
33,N809,LRP013,22.6953052,90.4566944,13.015,0,0.0,0,LRP013a,BlankProcess
34,N809,LRP013a,22.6953924723529,90.4575524123529,13.104,.,1.98,A,LRP013b,BridgesDelay
35,N809,LRP013b,22.6955758423529,90.4593552023529,13.291,.,13.25,A,LRP013d,BridgesDelay
36,N809,LRP013d,22.6944125304687,90.4628836371875,13.696,.,1.98,A,LRP014,BridgesDelay
37,N809,LRP014,22.693194100000003,90.4656389,14.015,0,0.0,0,LRP014a,BlankProcess
38,N809,LRP014a,22.6930126033,90.4665793307,14.114,.,1.95,A,LRP014b,BridgesDelay
39,N809,LRP014b,22.6915312969,90.4742547651,14.922,.,1.95,A,LRP015,BridgesDelay
40,N809,LRP015,22.6913608,90.4751382,15.015,0,0.0,0,LRP015a,BlankProcess
41,N809,LRP015a,22.690887195,90.477727875,15.29,.,1.95,A,LRP015b,BridgesDelay
42,N809,LRP015b,22.6902723696,90.481089744,15.647,.,1.95,A,LRP016,BridgesDelay
43,N809,LRP016,22.689638600000002,90.4845552,16.015,0,0.0,0,LRP016a,BlankProcess
44,N809,LRP016a,22.688527399999998,90.4893886,16.56,0,0.0,0,LRP025a,BlankProcess
45,N809,LRP025a,22.70475,90.56469440000001,25.69,0,0.0,0,LRP026,BlankProcess
46,N809,LRP026,22.7089167,90.5665,26.0,0,0.0,0,LRP026a,BlankProcess
47,N809,LRP026a,22.71341926,90.5683869985,26.642,.,42.6,A,LRP027,BridgesDelay
48,N809,LRP027,22.7173327,90.57002709999999,27.2,0,0.0,0,LRP027a,BlankProcess
49,N809,LRP027a,22.7233049,90.5739716,27.97,0,0.0,0,LRP027b,BlankProcess
50,N809,LRP027b,22.723527100000002,90.574166,28.005,0,0.0,0,LRP028,BlankProcess
51,N809,LRP028,22.7248882,90.5753049,28.2,0,0.0,0,LRP028a,BlankProcess
