,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,Z5301,LRPS,26.1976108,88.55411109999999,0.0,0,0.0,0,LRP001,BlankProcess
1,Z5301,LRP001,26.197582999999998,88.55425,0.013000000000000001,0,0.0,0,LRP001a,BlankProcess
2,Z5301,LRP001a,26.1975274,88.55444440000001,0.03,0,0.0,0,LRP001b,BlankProcess
3,Z5301,LRP001b,26.197777399999996,88.5564167,0.24,0,0.0,0,LRP001c,BlankProcess
4,Z5301,LRP001c,26.196388600000002,88.5569167,0.415,0,0.0,0,LRP001d,BlankProcess
5,Z5301,LRP001d,26.195777399999997,88.55963890000001,0.7170000000000001,0,0.0,0,LRP001e,BlankProcess
6,Z5301,LRP001e,26.1957497,88.5598056,0.7340000000000001,0,0.0,0,LRP002,BlankProcess
7,Z5301,LRP002,26.194138600000002,88.5620556,1.013,0,0.0,0,LRP002a,BlankProcess
8,Z5301,LRP002a,26.193194100000003,88.5638333,1.225,0,0.0,0,LRPE,BlankProcess
9,Z5301,LRPE,26.1930274,88.56411109999999,1.31,0,0.0,0,PreRome,BlankProcess
