,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,Z2041,LRPS,24.051416699999997,90.8693327,0.0,0,0.0,0,LRPSa,BlankProcess
1,Z2041,LRPSa,24.0494108728395,90.8694679010582,0.23,BOX CULVERT,2.6,A,LRPSb,BridgesDelay
2,Z2041,LRPSb,24.046698645679,90.8696507164021,0.541,RCC BRIDGE,12.4,A,LRPSd,BridgesDelay
3,Z2041,LRPSd,24.0447844041666,90.8699426625,0.762,BOX CULVERT,3.0,A,LRPSc,BridgesDelay
4,Z2041,LRPSc,24.0446108,90.86997159999999,0.782,0,0.0,0,LRPSe,BlankProcess
5,Z2041,LRPSe,24.0436926915254,90.869849179661,0.886,BOX CULVERT,4.0,A,LRP001,BridgesDelay
6,Z2041,LRP001,24.042527399999997,90.8696938,1.018,0,0.0,0,LRP001a,BlankProcess
7,Z2041,LRP001a,24.0417450948979,90.869361332653,1.087,BOX CULVERT,3.5,A,LRP001b,BridgesDelay
8,Z2041,LRP001b,24.0390153607538,90.868789945011,1.408,BOX CULVERT,2.5,A,LRP001c,BridgesDelay
9,Z2041,LRP001c,24.038653575388,90.8687249011086,1.452,BOX CULVERT,3.5,A,LRP001d,BridgesDelay
10,Z2041,LRP001d,24.0369022053215,90.86841002949,1.665,BOX CULVERT,2.5,A,LRP001e,BridgesDelay
11,Z2041,LRP001e,24.0351919472283,90.8681025492239,1.873,BOX CULVERT,1.5,A,LRP002,BridgesDelay
12,Z2041,LRP002,24.0339997,90.8678882,2.0180000000000002,0,0.0,0,LRP002b,BlankProcess
13,Z2041,LRP002b,24.0330662090322,90.8685937464516,2.145,BOX CULVERT,3.0,A,LRP002a,BridgesDelay
14,Z2041,LRP002a,24.0328604,90.8687493,2.173,0,0.0,0,LRP002c,BlankProcess
15,Z2041,LRP002c,24.0315329898748,90.8684015286689,2.328,BOX CULVERT,3.5,A,LRP002d,BridgesDelay
16,Z2041,LRP002d,24.0310448455062,90.8682736385665,2.385,BOX CULVERT,1.5,A,LRP002e,BridgesDelay
17,Z2041,LRP002e,24.0298458944254,90.8679595225256,2.525,SLAB CULVERT,1.8,A,LRP002f,BridgesDelay
18,Z2041,LRP002f,24.0282358744027,90.8675377095563,2.713,BOX CULVERT,2.5,A,LRP002g,BridgesDelay
19,Z2041,LRP002g,24.0275079398179,90.8673469962457,2.798,BOX CULVERT,2.6,A,LRP002i,BridgesDelay
20,Z2041,LRP002i,24.0260948903299,90.8669767880546,2.963,BOX CULVERT,3.0,A,LRP002j,BridgesDelay
21,Z2041,LRP002j,24.0258294083048,90.8669072337884,2.994,BOX CULVERT,3.5,A,LRP003,BridgesDelay
22,Z2041,LRP003,24.0253327,90.8667771,3.052,0,0.0,0,LRP003b,BlankProcess
23,Z2041,LRP003b,24.0200928518334,90.8663731436075,3.664,BOX CULVERT,1.5,A,LRP004,BridgesDelay
24,Z2041,LRP004,24.0166938,90.8661111,4.061,0,0.0,0,LRP004a,BlankProcess
25,Z2041,LRP004a,24.0148889,90.8660278,4.2669999999999995,0,0.0,0,LRP004c,BlankProcess
26,Z2041,LRP004c,24.0131191371541,90.8659840671936,4.466,SLAB CULVERT,2.0,A,LRP004b,BridgesDelay
27,Z2041,LRP004b,24.0126389,90.8659722,4.52,0,0.0,0,LRP004d,BlankProcess
28,Z2041,LRP004d,24.0094938059149,90.8659722,4.889,SLAB CULVERT,3.5,A,LRP005,BridgesDelay
29,Z2041,LRP005,24.0080278,90.8659722,5.061,0,0.0,0,LRP005b,BlankProcess
30,Z2041,LRP005b,24.006396174436,90.865680893233,5.247,BOX CULVERT,4.0,A,LRP005a,BridgesDelay
31,Z2041,LRP005a,24.0056944,90.8655556,5.327000000000001,0,0.0,0,LRP005c,BlankProcess
32,Z2041,LRP005c,24.0029167,90.8654444,5.644,0,0.0,0,LRP006,BlankProcess
33,Z2041,LRP006,23.999388600000003,90.8661111,6.107,0,0.0,0,LRP006a,BlankProcess
34,Z2041,LRP006a,23.9978607987179,90.8674425230769,6.327,BOX CULVERT,1.5,A,LRP006b,BridgesDelay
35,Z2041,LRP006b,23.9946108,90.87177709999999,6.837999999999999,0,0.0,0,LRP006c,BlankProcess
36,Z2041,LRP006c,23.9945274,90.87172159999999,6.9110000000000005,0,0.0,0,LRP007,BlankProcess
37,Z2041,LRP007,23.9929997,90.8732493,7.141,0,0.0,0,LRP007a,BlankProcess
38,Z2041,LRP007a,23.9899293625999,90.8743778244,7.507,BOX CULVERT,2.0,A,LRP007b,BridgesDelay
39,Z2041,LRP007b,23.9860201352,90.8758146888,7.973,Box Culvert,3.5,A,LRP008,BridgesDelay
40,Z2041,LRP008,23.984610800000002,90.8763327,8.141,0,0.0,0,LRP008a,BlankProcess
41,Z2041,LRP008a,23.9843608,90.8767216,8.199,0,0.0,0,LRP008b,BlankProcess
42,Z2041,LRP008b,23.9841108,90.8775827,8.289,0,0.0,0,LRP008c,BlankProcess
43,Z2041,LRP008c,23.984,90.87875,8.292,BOX CULVERT,1.5,A,LRPE,BridgesDelay
44,Z2041,LRPE,23.9839163,90.8787493,8.32,0,0.0,0,PreRome,BlankProcess
