,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,R720,LRPS,23.487833,89.4283604,0.0,0,0.0,0,LRPSa,BlankProcess
1,R720,LRPSa,23.4877774,89.428416,0.008,0,0.0,0,LRP001,BlankProcess
2,R720,LRP001,23.4797493,89.431416,1.0,0,0.0,0,LRP002,BlankProcess
3,R720,LRP002,23.4782216,89.44099969999999,2.0,0,0.0,0,LRP003a,BlankProcess
4,R720,LRP003a,23.4753704438202,89.4440951404494,2.435,.,2.4,A,LRP002a,BridgesDelay
5,R720,LRP002a,23.4753049,89.44416629999999,2.445,0,0.0,0,LRP002b,BlankProcess
6,R720,LRP002b,23.474166,89.4451941,2.605,0,0.0,0,LRP003c,BlankProcess
7,R720,LRP003c,23.4732915536585,89.445986600813,2.726,.,2.4,A,LRP002c,BridgesDelay
8,R720,LRP002c,23.4732771,89.4459997,2.728,0,0.0,0,LRP002d,BlankProcess
9,R720,LRP002d,23.4710827,89.4485274,2.9819999999999998,0,0.0,0,LRP003d,BlankProcess
10,R720,LRP003d,23.4707779583333,89.4490246404762,3.079,.,4.55,A,LRP003,BridgesDelay
11,R720,LRP003,23.4705549,89.44938859999999,3.15,0,0.0,0,LRP003b,BlankProcess
12,R720,LRP003b,23.466693799999998,89.45486109999999,3.855,0,0.0,0,LRP004b,BlankProcess
13,R720,LRP004b,23.4665356711864,89.4550641142372,3.883,.,3.8,C,LRP004,BridgesDelay
14,R720,LRP004,23.4650278,89.45700000000001,4.15,0,0.0,0,LRP004a,BlankProcess
15,R720,LRP004a,23.4649444,89.4570556,4.172,0,0.0,0,LRP004c,BlankProcess
16,R720,LRP004c,23.4649238650306,89.4570746012269,4.175,.,3.95,A,LRP005,BridgesDelay
17,R720,LRP005,23.45825,89.46325,5.15,0,0.0,0,LRP005a,BlankProcess
18,R720,LRP005a,23.457777800000002,89.4631944,5.195,0,0.0,0,LRP006,BlankProcess
19,R720,LRP006,23.450277800000002,89.4693882,6.16,0,0.0,0,LRP006a,BlankProcess
20,R720,LRP006a,23.4469163,89.47580490000001,6.93,0,0.0,0,LRP007a,BlankProcess
21,R720,LRP007a,23.4467131506896,89.4766755896551,7.031,.,6.88,A,LRP007,BridgesDelay
22,R720,LRP007,23.446333,89.47830490000001,7.22,0,0.0,0,LRP008,BlankProcess
23,R720,LRP008,23.4435552,89.4877497,8.21,0,0.0,0,LRP008a,BlankProcess
24,R720,LRP008a,23.4401108,89.48555520000001,8.695,0,0.0,0,LRP009,BlankProcess
25,R720,LRP009,23.4359997,89.4867219,9.255,0,0.0,0,LRP009a,BlankProcess
26,R720,LRP009a,23.4332771,89.487583,9.562000000000001,0,0.0,0,LRP010a,BlankProcess
27,R720,LRP010a,23.4323570450207,89.4878619975103,9.665,.,2.4,A,LRP009b,BridgesDelay
28,R720,LRP009b,23.4289716,89.4888886,10.044,0,0.0,0,LRP010b,BlankProcess
29,R720,LRP010b,23.428070549763,89.4889196379146,10.162,.,1.62,A,LRP010,BridgesDelay
30,R720,LRP010,23.427360399999998,89.4889441,10.255,0,0.0,0,LRP011a,BlankProcess
31,R720,LRP011a,23.4220322627906,89.4890248604651,10.895,.,2.42,A,LRP011,BridgesDelay
32,R720,LRP011,23.4187493,89.488833,11.225,0,0.0,0,LRP012a,BlankProcess
33,R720,LRP012a,23.4111035650485,89.4916374980582,12.304,.,2.38,C,LRP012,BridgesDelay
34,R720,LRP012,23.410999999999998,89.4917497,12.32,0,0.0,0,LRP013a,BlankProcess
35,R720,LRP013a,23.4096543034285,89.493120932,12.507,.,3.05,A,LRP012b,BridgesDelay
36,R720,LRP012b,23.407916699999998,89.4947219,12.753,0,0.0,0,LRP012c,BlankProcess
37,R720,LRP012c,23.4055833,89.498333,13.242,0,0.0,0,LRP013,BlankProcess
38,R720,LRP013,23.404916699999998,89.4984997,13.33,0,0.0,0,LRP014,BlankProcess
39,R720,LRP014,23.396999700000002,89.50138890000001,14.395,0,0.0,0,LRP014a,BlankProcess
40,R720,LRP014a,23.391221899999998,89.5015,14.904000000000002,0,0.0,0,LRP015a,BlankProcess
41,R720,LRP015a,23.3898431261954,89.5016875056133,15.095,.,1.33,A,LRP015,BridgesDelay
42,R720,LRP015,23.3877497,89.50197220000001,15.385,0,0.0,0,LRP015b,BlankProcess
43,R720,LRP015b,23.3807493,89.50411109999999,16.206,0,0.0,0,LRP016b,BlankProcess
44,R720,LRP016b,23.3797437536312,89.5043625167597,16.314,.,1.85,A,LRP016,BridgesDelay
45,R720,LRP016,23.379082699999998,89.50452779999999,16.385,0,0.0,0,LRP016a,BlankProcess
46,R720,LRP016a,23.377249300000003,89.5049167,16.587,0,0.0,0,LRP017a,BlankProcess
47,R720,LRP017a,23.3762788454545,89.5053788027272,16.709,.,2.08,C,LRP017b,BridgesDelay
48,R720,LRP017b,23.3745436614035,89.5068318929824,16.918,.,5.8,A,LRP016c,BridgesDelay
49,R720,LRP016c,23.3740271,89.50741670000001,16.977999999999998,0,0.0,0,LRP016d,BlankProcess
50,R720,LRP016d,23.3726938,89.5068889,17.133,0,0.0,0,LRP017,BlankProcess
51,R720,LRP017,23.3702771,89.50747220000001,17.417,0,0.0,0,LRP018a,BlankProcess
52,R720,LRP018a,23.3687386739005,89.5080830986615,17.63,.,1.36,A,LRP018,BridgesDelay
53,R720,LRP018,23.362722199999997,89.51047220000001,18.463,0,0.0,0,LRP019,BlankProcess
54,R720,LRP019,23.3543889,89.5136667,19.48,0,0.0,0,LRP019a,BlankProcess
55,R720,LRP019a,23.351833300000003,89.5144444,19.775,0,0.0,0,LRP020,BlankProcess
56,R720,LRP020,23.3469997,89.51186109999999,20.47,0,0.0,0,LRP020a,BlankProcess
57,R720,LRP020a,23.3469441,89.5116667,20.52,0,0.0,0,LRP020b,BlankProcess
58,R720,LRP020b,23.3454719,89.50413890000002,21.421999999999997,0,0.0,0,LRP021a,BlankProcess
59,R720,LRP021a,23.3455236592233,89.503327653398,21.486,.,2.07,A,LRP021,BridgesDelay
60,R720,LRP021,23.3455552,89.50283329999999,21.525,0,0.0,0,LRP022,BlankProcess
61,R720,LRP022,23.3393052,89.4971386,22.572,0,0.0,0,LRP023a,BlankProcess
62,R720,LRP023a,23.3390160972809,89.4967076558912,22.637,.,3.6,A,LRP022a,BridgesDelay
63,R720,LRP022a,23.337833,89.4949441,22.903000000000002,0,0.0,0,LRP023,BlankProcess
64,R720,LRP023,23.3341941,89.4937497,23.53,0,0.0,0,LRP024a,BlankProcess
65,R720,LRP024a,23.3335429872549,89.4937005113725,23.616,.,1.32,A,LRP024,BridgesDelay
66,R720,LRP024,23.3264716,89.4931663,24.55,0,0.0,0,LRP025a,BlankProcess
67,R720,LRP025a,23.3246740242424,89.4949260257575,24.817,.,1.47,A,LRP024b,BridgesDelay
68,R720,LRP024b,23.3242216,89.4949997,24.866999999999997,0,0.0,0,LRP024c,BlankProcess
69,R720,LRP024c,23.3219438,89.4954441,25.136999999999997,0,0.0,0,LRP025c,BlankProcess
70,R720,LRP025c,23.3214479337313,89.4948261895522,25.229,.,1.93,A,LRP024d,BridgesDelay
71,R720,LRP024d,23.3201382,89.4931941,25.471999999999998,0,0.0,0,LRP025,BlankProcess
72,R720,LRP025,23.3198604,89.4931108,25.525,0,0.0,0,LRP025d,BlankProcess
73,R720,LRP025d,23.3195692648974,89.4926648156815,25.58,.,1.9,A,LRP026,BridgesDelay
74,R720,LRP026,23.3153889,89.48555520000001,26.525,0,0.0,0,LRP026a,BlankProcess
75,R720,LRP026a,23.3154036620253,89.4852893772151,26.567,.,1.41,A,LRP027,BridgesDelay
76,R720,LRP027,23.3111111,89.4804993,27.525,0,0.0,0,LRP027b,BlankProcess
