,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,Z1054,LRPS,22.200833300000003,91.95302779999999,0.0,0,0.0,0,LRPSa,BlankProcess
1,Z1054,LRPSa,22.201,91.9541667,0.12,0,0.0,0,LRP001,BlankProcess
2,Z1054,LRP001,22.202972199999998,91.9613056,1.0,0,0.0,0,LRP001a,BlankProcess
3,Z1054,LRP001a,22.203166699999997,91.9624444,1.12,0,0.0,0,LRP001b,BlankProcess
4,Z1054,LRP001b,22.20325,91.9631389,1.193,0,0.0,0,LRP001c,BlankProcess
5,Z1054,LRP001c,22.203361100000002,91.96772159999999,1.665,0,0.0,0,LRPE,BlankProcess
6,Z1054,LRPE,22.2034444,91.96780490000002,1.675,0,0.0,0,PreRome,BlankProcess
