,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,N3,LRPS,23.814583300000002,90.4043056,0.0,0,0.0,0,LRPSa,BlankProcess
1,N3,LRPSa,23.8153641296,90.406593362,0.284,BANANI,1.5,B,LRP001,BridgesDelay
2,N3,LRP001,23.817332699999998,90.4123611,1.0,0,0.0,0,LRP001a,BlankProcess
3,N3,LRP001a,23.821777100000002,90.41911040000001,1.81,0,0.0,0,LRP002,BlankProcess
4,N3,LRP002,23.8229438,90.41980490000002,2.0,0,0.0,0,LRP003,BlankProcess
5,N3,LRP003,23.831666000000002,90.4193882,3.0,0,0.0,0,LRP004,BlankProcess
6,N3,LRP004,23.8402497,90.4168604,4.0,0,0.0,0,LRP005,BlankProcess
7,N3,LRP005,23.8474163,90.411,5.0,0,0.0,0,LRP006,BlankProcess
8,N3,LRP006,23.8546389,90.4050833,6.0,0,0.0,0,LRP007,BlankProcess
9,N3,LRP007,23.8621111,90.3998886,7.0,0,0.0,0,LRP007a,BlankProcess
10,N3,LRP007a,23.8679438,90.40025,7.6610000000000005,0,0.0,0,LRP008,BlankProcess
11,N3,LRP008,23.8710271,90.40041670000001,8.0,0,0.0,0,LRP009,BlankProcess
12,N3,LRP009,23.8795271,90.40127779999999,9.0,0,0.0,0,LRP009b,BlankProcess
13,N3,LRP009b,23.8799716,90.40097220000001,9.057,0,0.0,0,LRP009c,BlankProcess
14,N3,LRP009c,23.8814993,90.40086109999999,9.32,0,0.0,0,LRP009d,BlankProcess
15,N3,LRP009d,23.8823327,90.4007778,9.415,0,0.0,0,LRP010,BlankProcess
16,N3,LRP010,23.888221899999998,90.40088890000001,10.0,0,0.0,0,LRP010a,BlankProcess
17,N3,LRP010a,23.892721899999998,90.4019167,10.520999999999999,0,0.0,0,LRP010b,BlankProcess
18,N3,LRP010b,23.894277399999996,90.4007778,10.73,0,0.0,0,LRP011,BlankProcess
19,N3,LRP011,23.8963052,90.399333,11.0,0,0.0,0,LRP012,BlankProcess
20,N3,LRP012,23.9051111,90.39902740000001,12.0,0,0.0,0,LRP013,BlankProcess
21,N3,LRP013,23.9135,90.39577740000001,13.0,0,0.0,0,LRP013a,BlankProcess
22,N3,LRP013a,23.921446016,90.3923374319999,13.96,GAZIPUR CULVERT 1,4.25,C,LRP014,BridgesDelay
23,N3,LRP014,23.9217771,90.3921941,14.0,0,0.0,0,LRP014a,BlankProcess
24,N3,LRP014a,23.9277499968,90.3897416872,14.712,GAZIPURA CULVERT 2,3.05,C,LRP015,BridgesDelay
25,N3,LRP015,23.930166,90.38874969999999,15.0,0,0.0,0,LRP015a,BlankProcess
26,N3,LRP015a,23.938138600000002,90.3854719,15.959000000000001,0,0.0,0,LRP016,BlankProcess
27,N3,LRP016,23.938527399999998,90.3852497,16.0,0,0.0,0,LRP016a,BlankProcess
28,N3,LRP016a,23.9398972482213,90.384696189328,16.169,BOARD BAZAR CULVERT,6.1,C,LRP016b,BridgesDelay
29,N3,LRP016b,23.9408771403162,90.3843042418972,16.288,BROBARI CULVERT,4.2,B,LRP017,BridgesDelay
30,N3,LRP017,23.9468608,90.3819993,17.0,0,0.0,0,LRP018,BlankProcess
31,N3,LRP018,23.9543056,90.3811382,17.842,0,0.0,0,LRP019,BlankProcess
32,N3,LRP019,23.963333300000002,90.3803604,18.864,0,0.0,0,LRP020,BlankProcess
33,N3,LRP020,23.9723327,90.3802771,19.872,0,0.0,0,LRP020a,BlankProcess
34,N3,LRP020a,23.9774993,90.3806938,20.449,0,0.0,0,LRP020b,BlankProcess
35,N3,LRP020b,23.9782493,90.3807493,20.535,0,0.0,0,LRP021,BlankProcess
36,N3,LRP021,23.9812493,90.3809993,20.872,0,0.0,0,LRP021a,BlankProcess
37,N3,LRP021a,23.9894997,90.3817493,21.802,0,0.0,0,LRP022,BlankProcess
38,N3,LRP022,23.9901386,90.381916,21.872,0,0.0,0,LRP022b,BlankProcess
39,N3,LRP022b,23.9936336980392,90.382266772549,22.263,JOYDEVPUR(CHOWURASTA),1.45,C,LRP023,BridgesDelay
40,N3,LRP023,23.997888600000003,90.3826938,22.739,0,0.0,0,LRP024,BlankProcess
41,N3,LRP024,24.0071389,90.3835274,23.78,0,0.0,0,LRP023a,BlankProcess
42,N3,LRP023a,24.008789048662,90.3836903796828,23.965,nagorpara,1.0,A,LRP024a,BridgesDelay
43,N3,LRP024a,24.0110278990089,90.3839115034687,24.216,NAGOR PARA,8.0,A,LRP025,BridgesDelay
44,N3,LRP025,24.016138899999998,90.3844163,24.789,0,0.0,0,LRP026,BlankProcess
45,N3,LRP026,24.0251104,90.3853052,25.789,0,0.0,0,LRP026a,BlankProcess
46,N3,LRP026a,24.0281044513513,90.3858525189189,26.134,SHALNA CULVERT,8.33,B,LRP026b,BridgesDelay
47,N3,LRP026b,24.028971600000002,90.3861941,26.239,0,0.0,0,LRP026c,BlankProcess
48,N3,LRP026c,24.0291382,90.38627740000001,26.26,0,0.0,0,LRP027,BlankProcess
49,N3,LRP027,24.0340552,90.387833,26.835,0,0.0,0,LRP027a,BlankProcess
50,N3,LRP027a,24.035444100000003,90.3878886,26.980999999999998,0,0.0,0,LRP028,BlankProcess
51,N3,LRP028,24.0429997,90.3891108,27.839000000000002,0,0.0,0,LRP028a,BlankProcess
52,N3,LRP028a,24.0454441,90.3893052,28.108,0,0.0,0,LRP028b,BlankProcess
53,N3,LRP028b,24.048694100000002,90.3893052,28.471999999999998,0,0.0,0,LRP028c,BlankProcess
54,N3,LRP028c,24.0516667,90.38841629999999,28.82,0,0.0,0,LRP029,BlankProcess
55,N3,LRP029,24.052055600000003,90.38819409999999,28.861,0,0.0,0,LRP029a,BlankProcess
56,N3,LRP029a,24.053666699999997,90.3881108,29.021,0,0.0,0,LRP029b,BlankProcess
57,N3,LRP029b,24.0560556,90.38797190000001,29.325,0,0.0,0,LRP029c,BlankProcess
58,N3,LRP029c,24.0608611,90.38797190000001,29.845,0,0.0,0,LRP030,BlankProcess
59,N3,LRP030,24.0609722,90.38797190000001,29.859,0,0.0,0,LRP030a,BlankProcess
60,N3,LRP030a,24.0633056,90.3884997,30.275,0,0.0,0,LRP030b,BlankProcess
61,N3,LRP030b,24.06661278043478,90.38970822826089,30.511999999999997,0,0.0,0,LRP030c,BlankProcess
62,N3,LRP030c,24.0690827,90.3906108,30.689,0,0.0,0,LRP031,BlankProcess
63,N3,LRP031,24.0695549,90.3910552,30.871,0,0.0,0,LRP031a,BlankProcess
64,N3,LRP031a,24.0732216,90.3921941,31.325,0,0.0,0,LRP031b,BlankProcess
65,N3,LRP031b,24.0753327,90.3930552,31.554000000000002,0,0.0,0,LRP032,BlankProcess
66,N3,LRP032,24.0778049,90.3949441,31.875,0,0.0,0,LRP032a,BlankProcess
67,N3,LRP032a,24.0794716,90.395833,32.111,0,0.0,0,LRP032b,BlankProcess
68,N3,LRP032b,24.0841941,90.3992219,32.732,0,0.0,0,LRP033,BlankProcess
69,N3,LRP033,24.0854997,90.3998886,32.879,0,0.0,0,LRP033a,BlankProcess
70,N3,LRP033a,24.0889997,90.40052779999999,33.279,0,0.0,0,LRP033b,BlankProcess
71,N3,LRP033b,24.0919163,90.4010833,33.602,0,0.0,0,LRP033c,BlankProcess
72,N3,LRP033c,24.093833,90.4013333,33.875,0,0.0,0,LRP034,BlankProcess
73,N3,LRP034,24.0943608,90.4015556,33.893,0,0.0,0,LRP034a,BlankProcess
74,N3,LRP034a,24.095083,90.4014167,34.010999999999996,0,0.0,0,LRP034b,BlankProcess
75,N3,LRP034b,24.0955552,90.4018056,34.028,0,0.0,0,LRP034c,BlankProcess
76,N3,LRP034c,24.0977774,90.4021944,34.277,0,0.0,0,LRP034d,BlankProcess
77,N3,LRP034d,24.102277800000003,90.40308329999999,34.782,0,0.0,0,LRP035,BlankProcess
78,N3,LRP035,24.103222199999998,90.4032222,34.911,0,0.0,0,LRP035b,BlankProcess
79,N3,LRP035b,24.1080487642987,90.4040175282331,35.453,HO TA PA RA,1.0,A,LRP035a,BridgesDelay
80,N3,LRP035a,24.108111100000002,90.4040278,35.46,0,0.0,0,LRP036,BlankProcess
81,N3,LRP036,24.1125833,90.4048889,35.972,0,0.0,0,LRP036a,BlankProcess
