,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,N707,LRPS,23.179666,89.194583,0.0,0,0.0,0,LRP001,BlankProcess
1,N707,LRP001,23.1780549,89.19502740000001,0.201,0,0.0,0,LRP001b,BlankProcess
2,N707,LRP001b,23.173649779518,89.1989976861445,0.851,.,3.2,A,LRP001a,BridgesDelay
3,N707,LRP001a,23.1713049,89.20111109999999,1.197,0,0.0,0,LRP002,BlankProcess
4,N707,LRP002,23.171360399999998,89.2012222,1.23,0,0.0,0,LRP002a,BlankProcess
5,N707,LRP002a,23.171360399999998,89.2011667,1.232,0,0.0,0,LRP002b,BlankProcess
6,N707,LRP002b,23.1675271,89.2078056,2.0180000000000002,0,0.0,0,LRP002c,BlankProcess
7,N707,LRP002c,23.1666938,89.2094167,2.228,0,0.0,0,LRP003,BlankProcess
8,N707,LRP003,23.1665278,89.2095556,2.23,0,0.0,0,LRP003a,BlankProcess
9,N707,LRP003a,23.1658611,89.2109167,2.42,0,0.0,0,LRP003e,BlankProcess
10,N707,LRP003e,23.1655192295454,89.2129138375,2.648,.,2.5,A,LRP003b,BridgesDelay
11,N707,LRP003b,23.1653333,89.214,2.772,0,0.0,0,LRP003h,BlankProcess
12,N707,LRP003h,23.1643359455026,89.217462415873,3.149,.,2.5,C,LRP003c,BridgesDelay
13,N707,LRP003c,23.164333300000003,89.2174716,3.15,0,0.0,0,LRP004,BlankProcess
14,N707,LRP004,23.1642778,89.21755490000001,3.23,0,0.0,0,LRP004a,BlankProcess
15,N707,LRP004a,23.1620278,89.22136040000001,3.725,0,0.0,0,LRP004b,BlankProcess
16,N707,LRP004b,23.1615833,89.22202709999999,3.842,0,0.0,0,LRP004c,BlankProcess
17,N707,LRP004c,23.16125,89.22241600000001,3.9019999999999997,0,0.0,0,LRP004d,BlankProcess
18,N707,LRP004d,23.1604444,89.22280490000001,4.0,0,0.0,0,LRP005,BlankProcess
19,N707,LRP005,23.1577222,89.2244438,4.34,0,0.0,0,LRP005a,BlankProcess
20,N707,LRP005a,23.151166699999997,89.2302216,5.295,0,0.0,0,LRP006,BlankProcess
21,N707,LRP006,23.150777800000004,89.230416,5.35,0,0.0,0,LRP007,BlankProcess
22,N707,LRP007,23.1439163,89.2365552,6.35,0,0.0,0,0,BlankProcess
