,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,Z1407,LRPS,23.270193799999998,91.0456108,0.0,0,0.0,0,LRP001,BlankProcess
1,Z1407,LRP001,23.261527800000003,91.0427219,1.016,0,0.0,0,LRP001b,BlankProcess
2,Z1407,LRP001b,23.256170194822,91.0428842841423,1.618,CHIKONIA,4.45,C,LRP001a,BridgesDelay
3,Z1407,LRP001a,23.256027800000002,91.0428886,1.6340000000000001,0,0.0,0,LRP001c,BlankProcess
4,Z1407,LRP001c,23.2547647180722,91.0427399759036,1.782,CHIKONIYA BRIHE,23.5,C,LRP002,BridgesDelay
5,Z1407,LRP002,23.252722199999997,91.0418608,2.031,0,0.0,0,LRP003,BlankProcess
6,Z1407,LRP003,23.2443608,91.03827740000001,3.034,0,0.0,0,LRP003a,BlankProcess
7,Z1407,LRP003a,23.241888600000003,91.036833,3.3480000000000003,0,0.0,0,LRP004,BlankProcess
8,Z1407,LRP004,23.236555199999998,91.03347190000001,4.034,0,0.0,0,LRP004a,BlankProcess
9,Z1407,LRP004a,23.2352497,91.03272159999999,4.2,0,0.0,0,LRP005,BlankProcess
10,Z1407,LRP005,23.2285271,91.0289438,5.044,0,0.0,0,LRP005a,BlankProcess
11,Z1407,LRP005a,23.228027100000002,91.0286382,5.113,0,0.0,0,LRP005b,BlankProcess
12,Z1407,LRP005b,23.2210271,91.0248327,5.987,0,0.0,0,LRP006,BlankProcess
13,Z1407,LRP006,23.2204716,91.02455490000001,6.0520000000000005,0,0.0,0,LRP006a,BlankProcess
14,Z1407,LRP006a,23.2143611,91.0207493,6.8420000000000005,0,0.0,0,LRP006b,BlankProcess
15,Z1407,LRP006b,23.2142222,91.0206382,6.862,0,0.0,0,LRP007,BlankProcess
16,Z1407,LRP007,23.2129722,91.0192493,7.06,0,0.0,0,LRP008,BlankProcess
17,Z1407,LRP008,23.2056944,91.0136944,8.058,0,0.0,0,LRP008a,BlankProcess
18,Z1407,LRP008a,23.199582999999997,91.01119440000001,8.798,0,0.0,0,LRP008b,BlankProcess
19,Z1407,LRP008b,23.199527399999997,91.0111667,8.808,0,0.0,0,LRP009,BlankProcess
20,Z1407,LRP009,23.197083,91.0107778,9.076,0,0.0,0,LRP009a,BlankProcess
21,Z1407,LRP009a,23.191694100000003,91.0100833,9.693999999999999,0,0.0,0,LRP010,BlankProcess
22,Z1407,LRP010,23.1881941,91.0095,10.085,0,0.0,0,LRP011,BlankProcess
23,Z1407,LRP011,23.179416,91.0077222,11.08,0,0.0,0,LRP011a,BlankProcess
24,Z1407,LRP011a,23.179388199999998,91.0076944,11.085999999999999,0,0.0,0,LRP011b,BlankProcess
25,Z1407,LRP011b,23.1790827,91.0076389,11.12,0,0.0,0,LRP012,BlankProcess
26,Z1407,LRP012,23.170388199999998,91.00636109999999,12.095999999999998,0,0.0,0,LRP012a,BlankProcess
27,Z1407,LRP012a,23.1684716,91.0061944,12.314,0,0.0,0,LRP012b,BlankProcess
28,Z1407,LRP012b,23.167666,91.00563890000001,12.423,0,0.0,0,LRP012c,BlankProcess
29,Z1407,LRP012c,23.1669993,91.0051389,12.514000000000001,0,0.0,0,LRP012d,BlankProcess
30,Z1407,LRP012d,23.163777800000002,91.00225,12.972999999999999,0,0.0,0,LRP013,BlankProcess
31,Z1407,LRP013,23.163694399999997,91.0013056,13.095999999999998,0,0.0,0,LRP013a,BlankProcess
32,Z1407,LRP013a,23.162805600000002,90.99552740000001,13.699000000000002,0,0.0,0,LRP014,BlankProcess
33,Z1407,LRP014,23.162083300000003,90.9916108,14.112,0,0.0,0,LRP014a,BlankProcess
34,Z1407,LRP014a,23.1614031592715,90.9892418331125,14.367,KALOCHO BRODGE,7.2,A,LRP014b,BridgesDelay
35,Z1407,LRP014b,23.160916699999998,90.98727740000001,14.575999999999999,0,0.0,0,LRP015,BlankProcess
36,Z1407,LRP015,23.1596667,90.982166,15.12,0,0.0,0,LRP015a,BlankProcess
37,Z1407,LRP015a,23.1579314389261,90.9765021563758,15.737,UGARIA,13.0,D,LRP015b,BridgesDelay
38,Z1407,LRP015b,23.1578056,90.9760827,15.782,0,0.0,0,LRP016,BlankProcess
39,Z1407,LRP016,23.1569167,90.972916,16.123,0,0.0,0,LRP017,BlankProcess
40,Z1407,LRP017,23.155,90.9636667,17.137,0,0.0,0,LRP017a,BlankProcess
41,Z1407,LRP017a,23.1544167,90.96261109999999,17.262,0,0.0,0,LRP018,BlankProcess
42,Z1407,LRP018,23.1501667,90.9554444,18.137,0,0.0,0,LRP018a,BlankProcess
43,Z1407,LRP018a,23.149499725,90.9542153,18.284,KHERIHOR BOX CULVERT,4.5,A,LRP019,BridgesDelay
44,Z1407,LRP019,23.1451108,90.9474163,19.145,0,0.0,0,LRP019a,BlankProcess
45,Z1407,LRP019a,23.1445445828767,90.946761669178,19.238,NOROMPUR RCC GIDER BRIDGE,11.2,C,LRP019b,BridgesDelay
46,Z1407,LRP019b,23.1441386,90.9463052,19.305,0,0.0,0,LRP019c,BlankProcess
47,Z1407,LRP019c,23.1440274,90.9462219,19.319000000000003,0,0.0,0,LRP020,BlankProcess
48,Z1407,LRP020,23.1418886,90.9387774,20.149,0,0.0,0,LRP021,BlankProcess
49,Z1407,LRP021,23.1403886,90.9331104,20.759,0,0.0,0,LRP021a,BlankProcess
50,Z1407,LRP021a,23.1394819652631,90.93029769,21.077,UTTAR BATTA RCC GIDER BRIDGE,8.8,A,LRP021b,BridgesDelay
51,Z1407,LRP021b,23.1392219,90.929666,21.153000000000002,0,0.0,0,LRP022,BlankProcess
52,Z1407,LRP022,23.1357497,90.9249438,21.776999999999997,0,0.0,0,LRP023,BlankProcess
53,Z1407,LRP023,23.1312216,90.9165556,22.774,0,0.0,0,LRP023a,BlankProcess
54,Z1407,LRP023a,23.1311668304347,90.9164118637681,22.791,JOYDEBPUR RCC GIDER BRIDGE,7.7,D,LRP023b,BridgesDelay
55,Z1407,LRP023b,23.1309438,90.91586109999999,22.859,0,0.0,0,LRP023c,BlankProcess
56,Z1407,LRP023c,23.130888199999998,90.9157222,22.872,0,0.0,0,LRP023d,BlankProcess
57,Z1407,LRP023d,23.1306382,90.9153056,22.923000000000002,0,0.0,0,LRP024a,BlankProcess
58,Z1407,LRP024a,23.1275798793409,90.9091887736375,23.653,DON RCC GIDER BRIDGE,6.0,C,LRP023e,BridgesDelay
59,Z1407,LRP023e,23.1273327,90.9086944,23.712,0,0.0,0,LRP023f,BlankProcess
60,Z1407,LRP023f,23.1273049,90.90863890000001,23.721999999999998,0,0.0,0,LRP024,BlankProcess
61,Z1407,LRP024,23.1269993,90.90813890000001,23.781999999999996,0,0.0,0,LRP025,BlankProcess
62,Z1407,LRP025,23.1220271,90.8999719,24.785999999999998,0,0.0,0,LRP025a,BlankProcess
63,Z1407,LRP025a,23.118582699999997,90.8954441,25.393,0,0.0,0,LRP025b,BlankProcess
64,Z1407,LRP025b,23.118499300000003,90.8953608,25.404,0,0.0,0,LRP026,BlankProcess
65,Z1407,LRP026,23.116194399999998,90.892583,25.795,0,0.0,0,LRP026a,BlankProcess
66,Z1407,LRP026a,23.1150034375,90.8890101125,26.201,RAZARAMPUR RCC GIDER BRIDGE,6.0,D,LRP026b,BridgesDelay
67,Z1407,LRP026b,23.1148611,90.8883886,26.274,0,0.0,0,LRP027,BlankProcess
68,Z1407,LRP027,23.1150556,90.8832771,26.805,0,0.0,0,LRP027a,BlankProcess
69,Z1407,LRP027a,23.1145,90.8764993,27.506,0,0.0,0,LRP027b,BlankProcess
70,Z1407,LRP027b,23.1144444,90.87636040000001,27.519000000000002,0,0.0,0,LRP028,BlankProcess
71,Z1407,LRP028,23.11425,90.87352709999999,27.805,0,0.0,0,LRP029a,BlankProcess
72,Z1407,LRP029a,23.110557553307,90.8656977026653,28.76,RAMGANI BOX CULVERT,4.5,A,LRP029,BridgesDelay
73,Z1407,LRP029,23.1103333,90.8652222,28.818,0,0.0,0,LRPE,BlankProcess
74,Z1407,LRPE,23.1073056,90.8595556,29.513,0,0.0,0,PreRome,BlankProcess
