,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,N5,LRPS,23.783777399999998,90.3364163,0.0,0,0.0,0,LRPSa,BlankProcess
1,N5,LRPSa,23.7846663,90.33413859999999,0.255,0,0.0,0,LRP001,BlankProcess
2,N5,LRP001,23.7872497,90.3279438,0.96,0,0.0,0,LRP001a,BlankProcess
3,N5,LRP001a,23.7899667680763,90.3219389005457,1.677,BRIDGE OVER TURAG RIVER(R),51.0,B,LRP001b,BridgesDelay
4,N5,LRP001b,23.7899997,90.32127709999999,1.745,0,0.0,0,LRP002,BlankProcess
5,N5,LRP002,23.7897774,90.3192771,1.955,0,0.0,0,LRP002a,BlankProcess
6,N5,LRP002a,23.7901108,90.3126944,2.59,0,0.0,0,LRP003,BlankProcess
7,N5,LRP003,23.7906663,90.30975,2.935,0,0.0,0,LRP003a,BlankProcess
8,N5,LRP003a,23.7913886,90.3071944,3.195,0,0.0,0,LRP004,BlankProcess
9,N5,LRP004,23.7927497,90.3000833,3.945,0,0.0,0,LRP004a,BlankProcess
10,N5,LRP004a,23.7942774,90.2944997,4.54,0,0.0,0,LRP004b,BlankProcess
11,N5,LRP004b,23.794332999999998,90.2943052,4.56,0,0.0,0,LRP005,BlankProcess
12,N5,LRP005,23.7951108,90.2906386,4.945,0,0.0,0,LRP005a,BlankProcess
13,N5,LRP005a,23.7950849645333,90.2838231481333,5.642,ZADIR CHOR BRIDGE(L),41.65,C,LRP005b,BridgesDelay
14,N5,LRP005b,23.795082999999998,90.2833049,5.695,0,0.0,0,LRP006,BlankProcess
15,N5,LRP006,23.794832999999997,90.28105490000002,5.925,0,0.0,0,LRP007,BlankProcess
16,N5,LRP007,23.7931663,90.2715271,6.925,0,0.0,0,LRP007a,BlankProcess
17,N5,LRP007a,23.7931663,90.27130490000002,6.945,0,0.0,0,LRP008,BlankProcess
18,N5,LRP008,23.7984997,90.2633056,7.985,0,0.0,0,LRP008a,BlankProcess
19,N5,LRP008a,23.8006325428571,90.2627960685714,8.227,BOX CULVERTGURPUR(L),4.5,C,LRP008b,BridgesDelay
20,N5,LRP008b,23.8008333,90.2627778,8.25,0,0.0,0,LRP009,BlankProcess
21,N5,LRP009,23.8065278,90.2603056,8.935,0,0.0,0,LRP010,BlankProcess
22,N5,LRP010,23.8148611,90.2571944,9.935,0,0.0,0,LRP010a,BlankProcess
23,N5,LRP010a,23.8176022552,90.257306488,10.247,FULBARI BRIDGE(Left),120.3,C,LRP010b,BridgesDelay
24,N5,LRP010b,23.8188049,90.2573611,10.37,0,0.0,0,LRP010c,BlankProcess
25,N5,LRP010c,23.8223986805755,90.2575546671462,10.785,"P,C GIRDER BODDER PARABRIDGE(L)",76.0,A,LRP010d,BridgesDelay
26,N5,LRP010d,23.823166,90.2576389,10.863,0,0.0,0,LRP011,BlankProcess
27,N5,LRP011,23.8238049,90.25775,10.935,0,0.0,0,LRP012,BlankProcess
28,N5,LRP012,23.832666,90.2588889,11.935,0,0.0,0,LRP013,BlankProcess
29,N5,LRP013,23.839333,90.2570556,12.935,0,0.0,0,LRP014,BlankProcess
30,N5,LRP014,23.8499719,90.2581111,13.935,0,0.0,0,LRP015,BlankProcess
31,N5,LRP015,23.858111100000002,90.2619722,14.935,0,0.0,0,LRP016,BlankProcess
32,N5,LRP016,23.863722199999998,90.2679438,15.82,0,0.0,0,LRP017,BlankProcess
33,N5,LRP017,23.871138199999997,90.2727771,16.815,0,0.0,0,LRP018,BlankProcess
34,N5,LRP018,23.880527100000002,90.2727771,17.845,0,0.0,0,LRP019,BlankProcess
35,N5,LRP019,23.8895274,90.27205490000001,18.845,0,0.0,0,LRP019a,BlankProcess
36,N5,LRP019a,23.8925863303664,90.2716818335078,19.187,BIS MILE BOX CULVERT,2.55,B,LRP020,BridgesDelay
37,N5,LRP020,23.898583,90.26991600000001,19.865,0,0.0,0,LRP020a,BlankProcess
38,N5,LRP020a,23.90642332,90.26615664,20.825,0,0.0,0,LRP021,BlankProcess
39,N5,LRP021,23.90675,90.266,20.865,0,0.0,0,LRP021a,BlankProcess
40,N5,LRP021a,23.9100368511,90.2622838174,21.398,BODER BOX CULVERT,8.3,A,LRP022,BridgesDelay
41,N5,LRP022,23.9129167,90.2590278,21.865,0,0.0,0,LRP022a,BlankProcess
42,N5,LRP022a,23.913277800000003,90.2584722,22.343000000000004,0,0.0,0,LRP023,BlankProcess
43,N5,LRP023,23.9172216,90.2505833,22.865,0,0.0,0,LRP024,BlankProcess
44,N5,LRP024,23.9173327,90.24088859999999,23.865,0,0.0,0,LRP024a,BlankProcess
45,N5,LRP024a,23.9157778,90.23652740000001,24.355,0,0.0,0,LRP024c,BlankProcess
46,N5,LRP024c,23.9128281547945,90.2340561609589,24.774,RCC BRIDGE,8.0,A,LRP024b,BridgesDelay
47,N5,LRP024b,23.9126944,90.2339441,24.793000000000003,0,0.0,0,LRP024d,BlankProcess
48,N5,LRP024d,23.9124483027777,90.2334742194444,24.851,12 VENT CULVERT,74.4,C,LRP025,BridgesDelay
49,N5,LRP025,23.9123889,90.2333608,24.865,0,0.0,0,LRP025a,BlankProcess
50,N5,LRP025a,23.9123056,90.23330490000001,24.871,0,0.0,0,LRP025b,BlankProcess
51,N5,LRP025b,23.9113889,90.2306382,25.160999999999998,0,0.0,0,LRP025c,BlankProcess
52,N5,LRP025c,23.9108611,90.2288327,25.358,0,0.0,0,LRP026,BlankProcess
53,N5,LRP026,23.9086111,90.22366600000001,25.915,0,0.0,0,LRP026a,BlankProcess
54,N5,LRP026a,23.9085278,90.22319379999999,25.965,0,0.0,0,LRP026b,BlankProcess
55,N5,LRP026b,23.9085,90.2229993,25.987,0,0.0,0,LRP027,BlankProcess
56,N5,LRP027,23.907916699999998,90.2138056,26.915,0,0.0,0,LRP027a,BlankProcess
57,N5,LRP027a,23.9078611,90.2121944,27.075,0,0.0,0,LRP027b,BlankProcess
58,N5,LRP027b,23.9078333,90.2088056,27.447,0,0.0,0,LRP027c,BlankProcess
59,N5,LRP027c,23.9077778,90.20825,27.505,0,0.0,0,LRP027d,BlankProcess
60,N5,LRP027d,23.9073611,90.2043333,27.9,0,0.0,0,LRP028,BlankProcess
61,N5,LRP028,23.9073889,90.2028333,27.915,0,0.0,0,LRP028a,BlankProcess
62,N5,LRP028a,23.9075,90.2024722,28.17,0,0.0,0,LRP029,BlankProcess
63,N5,LRP029,23.909722199999997,90.19527740000001,28.925,0,0.0,0,LRP029a,BlankProcess
64,N5,LRP029a,23.9098889,90.1944997,28.935,0,0.0,0,LRP029b,BlankProcess
65,N5,LRP029b,23.910194399999998,90.1930274,29.088,0,0.0,0,LRP029d,BlankProcess
66,N5,LRP029d,23.9110556,90.1887774,29.531,0,0.0,0,LRP029c,BlankProcess
67,N5,LRP029c,23.9110746953125,90.1886715708333,29.542,KADAPARA BRIDGE,12.6,C,LRP030,BridgesDelay
68,N5,LRP030,23.911722199999996,90.18508299999999,29.915,0,0.0,0,LRP030a,BlankProcess
69,N5,LRP030a,23.91275,90.17908270000001,30.53,0,0.0,0,LRP031,BlankProcess
70,N5,LRP031,23.9138056,90.1755271,30.915,0,0.0,0,LRP031a,BlankProcess
71,N5,LRP031a,23.9144046066666,90.1734335866666,31.135,NEW DIBI BRIDGE,149.0,B,LRP031b,BridgesDelay
72,N5,LRP031b,23.9146389,90.17230490000001,31.25,0,0.0,0,LRP032,BlankProcess
73,N5,LRP032,23.915722199999998,90.1659167,31.915,0,0.0,0,LRP032b,BlankProcess
74,N5,LRP032b,23.9169993,90.1583333,32.7,0,0.0,0,LRP032a,BlankProcess
75,N5,LRP032a,23.9170613232558,90.1580464860465,32.73,KALAMPUR BRIDGE,11.5,B,LRP033,BridgesDelay
76,N5,LRP033,23.9174438,90.1562778,32.915,0,0.0,0,LRP033a,BlankProcess
77,N5,LRP033a,23.9179716,90.1545833,33.18,0,0.0,0,LRP034,BlankProcess
78,N5,LRP034,23.9205549,90.147083,33.915,0,0.0,0,LRP034b,BlankProcess
79,N5,LRP034b,23.9208327,90.1464441,33.986999999999995,0,0.0,0,LRP034a,BlankProcess
80,N5,LRP034a,23.9209398659574,90.1461541028368,34.019,Kadarpur Bridge,12.8,B,LRP034c,BridgesDelay
