,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,Z5051,LRPS,24.879027100000002,89.48330490000001,0.0,0,0.0,0,LRPSa,BlankProcess
1,Z5051,LRPSa,24.8788327,89.48330490000001,0.025,0,0.0,0,LRP001,BlankProcess
2,Z5051,LRP001,24.8786938,89.4832771,0.045,0,0.0,0,LRP001a,BlankProcess
3,Z5051,LRP001a,24.8724018301886,89.4832513981132,0.78,.,60.6,A,LRP001b,BridgesDelay
4,Z5051,LRP001b,24.8713882,89.4831938,0.897,0,0.0,0,LRP002,BlankProcess
5,Z5051,LRP002,24.8705271,89.484083,1.05,0,0.0,0,LRP003,BlankProcess
6,Z5051,LRP003,24.8643056,89.4884163,2.025,0,0.0,0,LRP003a,BlankProcess
7,Z5051,LRP003a,24.8626667,89.4937219,2.6210000000000004,0,0.0,0,LRP004,BlankProcess
8,Z5051,LRP004,24.8605556,89.49686080000001,3.04,0,0.0,0,LRP005,BlankProcess
9,Z5051,LRP005,24.855999999999998,89.5028889,4.0,0,0.0,0,LRP005a,BlankProcess
10,Z5051,LRP005a,24.8531803652173,89.5034363492753,4.34,.,65.0,A,LRP005b,BridgesDelay
11,Z5051,LRP005b,24.852694399999997,89.5038611,4.407,0,0.0,0,LRP005c,BlankProcess
12,Z5051,LRP005c,24.8516111,89.50636109999999,4.695,0,0.0,0,LRP005d,BlankProcess
13,Z5051,LRP005d,24.8513333,89.5070556,4.77,0,0.0,0,LRP006,BlankProcess
14,Z5051,LRP006,24.8501944,89.50922220000001,5.0,0,0.0,0,LRP007,BlankProcess
15,Z5051,LRP007,24.8454163,89.5163611,5.965,0,0.0,0,LRP007a,BlankProcess
16,Z5051,LRP007a,24.8448052,89.5164444,6.03,0,0.0,0,LRP008,BlankProcess
17,Z5051,LRP008,24.8446941,89.5118056,6.495,0,0.0,0,LRP008a,BlankProcess
18,Z5051,LRP008a,24.8444848751824,89.5055543729927,7.14,.,20.0,A,LRP008b,BridgesDelay
19,Z5051,LRP008b,24.844458933333332,89.50492780666669,7.2,0,0.0,0,LRP009,BlankProcess
20,Z5051,LRP009,24.8442774,89.5015833,7.48,0,0.0,0,LRP009a,BlankProcess
21,Z5051,LRP009a,24.844388600000002,89.4996108,7.69,0,0.0,0,LRP010,BlankProcess
22,Z5051,LRP010,24.8414997,89.4944441,8.48,0,0.0,0,LRP010a,BlankProcess
23,Z5051,LRP010a,24.8403339857142,89.4928567785714,8.73,.,2.6,A,LRP011,BridgesDelay
24,Z5051,LRP011,24.837055199999998,89.48683299999999,9.48,0,0.0,0,LRP011a,BlankProcess
25,Z5051,LRP011a,24.8332726588932,89.4804445482213,10.38,.,35.6,A,LRP011b,BridgesDelay
26,Z5051,LRP011b,24.833027100000002,89.480166,10.423,0,0.0,0,LRP011c,BlankProcess
27,Z5051,LRP011c,24.832860399999998,89.4799438,10.45,0,0.0,0,LRPE,BlankProcess
28,Z5051,LRPE,24.8325827,89.47966600000001,10.485,0,0.0,0,PreRome,BlankProcess
