,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,N403,LRPS,24.0964997,90.11622220000001,0.0,0,0.0,0,LRPSa,BlankProcess
1,N403,LRPSa,24.0961941,90.1125833,0.35700000000000004,0,0.0,0,LRPSb,BlankProcess
2,N403,LRPSb,24.0961941,90.1124444,0.39,0,0.0,0,LRP001,BlankProcess
3,N403,LRP001,24.0986108,90.10716670000001,1.0,0,0.0,0,LRP001a,BlankProcess
4,N403,LRP001a,24.0993608,90.09897190000001,1.87,0,0.0,0,LRP001b,BlankProcess
5,N403,LRP001b,24.0993886,90.09827740000001,1.944,0,0.0,0,LRP002,BlankProcess
6,N403,LRP002,24.099444100000003,90.0976386,2.0,0,0.0,0,LRP003,BlankProcess
7,N403,LRP003,24.102277800000003,90.08888859999999,3.0,0,0.0,0,LRP003a,BlankProcess
8,N403,LRP003a,24.102972199999996,90.08713859999999,3.245,0,0.0,0,LRP003b,BlankProcess
9,N403,LRP003b,24.1042222,90.0864719,3.353,0,0.0,0,LRP003c,BlankProcess
10,N403,LRP003c,24.104527800000003,90.08638859999999,3.3960000000000004,0,0.0,0,LRPE,BlankProcess
11,N403,LRPE,24.107361100000002,90.0856108,3.7319999999999998,0,0.0,0,PreRome,BlankProcess
