,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,R602,LRPS,23.840277399999998,89.53027709999999,0.0,0,0.0,0,LRPSa,BlankProcess
1,R602,LRPSa,23.8399997,89.53027709999999,0.038,0,0.0,0,LRPSb,BlankProcess
2,R602,LRPSb,23.839721899999997,89.53027709999999,0.067,0,0.0,0,LRPSc,BlankProcess
3,R602,LRPSc,23.8327771,89.53027709999999,0.8420000000000001,0,0.0,0,LRP001,BlankProcess
4,R602,LRP001,23.83139839144852,89.5299707233857,1.0,0,0.0,0,LRPE,BlankProcess
5,R602,LRPE,23.827777100000002,89.529166,1.415,0,0.0,0,PreRome,BlankProcess
