,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,R549,LRPS,24.9651111,88.9039167,0.0,0,0.0,0,LRPSa,BlankProcess
1,R549,LRPSa,24.9681104,88.90530559999999,0.45299999999999996,0,0.0,0,LRPSb,BlankProcess
2,R549,LRPSb,24.9684716,88.9059444,0.53,0,0.0,0,LRPSc,BlankProcess
3,R549,LRPSc,24.9672771,88.9085556,0.88,0,0.0,0,LRP001,BlankProcess
4,R549,LRP001,24.967416,88.90875,0.9,0,0.0,0,LRP001a,BlankProcess
5,R549,LRP001a,24.9722568162011,88.9131285086592,1.601,.,2.8,B,LRP002,BridgesDelay
6,R549,LRP002,24.9739438,88.91511109999999,1.875,0,0.0,0,LRP002a,BlankProcess
7,R549,LRP002a,24.9754438,88.9173327,2.16,0,0.0,0,LRP002b,BlankProcess
8,R549,LRP002b,24.975471600000002,88.91747159999998,2.17,0,0.0,0,LRP003,BlankProcess
9,R549,LRP003,24.978916,88.9233327,2.895,0,0.0,0,LRP003a,BlankProcess
10,R549,LRP003a,24.9797290987878,88.9249047430303,3.056,.,5.2,C,LRP003b,BridgesDelay
11,R549,LRP003b,24.9851612034653,88.9301639392326,3.855,.,3.85,C,LRP004,BridgesDelay
12,R549,LRP004,24.9853052,88.9300827,3.875,0,0.0,0,LRP004a,BlankProcess
13,R549,LRP004a,24.9876663,88.932916,4.27,0,0.0,0,LRP004b,BlankProcess
14,R549,LRP004b,24.9885708403846,88.9351509665384,4.519,.,3.0,B,LRP005,BridgesDelay
15,R549,LRP005,24.990971899999998,88.9371941,4.875,0,0.0,0,LRP005a,BlankProcess
16,R549,LRP005a,24.994027399999997,88.94097190000001,5.34,0,0.0,0,LRP005b,BlankProcess
17,R549,LRP005b,24.998333,88.94097190000001,5.837999999999999,0,0.0,0,LRP006,BlankProcess
18,R549,LRP006,24.998638600000003,88.94108299999999,5.875,0,0.0,0,LRP006a,BlankProcess
19,R549,LRP006a,25.0006611666666,88.9417485568627,6.11,.,2.0,D,LRP007,BridgesDelay
20,R549,LRP007,25.007222199999998,88.9434163,6.895,0,0.0,0,LRP007a,BlankProcess
21,R549,LRP007a,25.0085,88.9434997,7.03,0,0.0,0,LRP007b,BlankProcess
22,R549,LRP007b,25.0099444,88.9442774,7.23,0,0.0,0,LRP007c,BlankProcess
23,R549,LRP007c,25.0099444,88.9444997,7.257000000000001,0,0.0,0,LRP007d,BlankProcess
24,R549,LRP007d,25.0103959627118,88.9448490203389,7.317,.,2.9,A,LRP007e,BridgesDelay
25,R549,LRP007e,25.010527800000002,88.9448886,7.345,0,0.0,0,LRP008,BlankProcess
26,R549,LRP008,25.014277800000002,88.9474163,7.855,0,0.0,0,LRP008a,BlankProcess
27,R549,LRP008a,25.015027800000002,88.9481663,7.968,0,0.0,0,LRP008b,BlankProcess
28,R549,LRP008b,25.018638199999998,88.9502778,8.431000000000001,0,0.0,0,LRP008c,BlankProcess
29,R549,LRP008c,25.0217042990566,88.9518874698113,8.821,.,1.4,D,LRP009,BridgesDelay
30,R549,LRP009,25.0219716,88.9520278,8.855,0,0.0,0,LRP009a,BlankProcess
31,R549,LRP009a,25.022027100000003,88.95213890000001,8.86,0,0.0,0,LRP010,BlankProcess
32,R549,LRP010,25.0236938,88.96088890000001,9.815,0,0.0,0,LRP009b,BlankProcess
33,R549,LRP009b,25.0240404559999,88.961208868,9.863,.,1.7,C,LRP010a,BridgesDelay
34,R549,LRP010a,25.0240549,88.96122220000001,9.865,0,0.0,0,LRP011,BlankProcess
35,R549,LRP011,25.028471600000003,88.9678882,10.817,0,0.0,0,LRP012,BlankProcess
36,R549,LRP012,25.0374997,88.97247159999999,11.815,0,0.0,0,LRP012a,BlankProcess
37,R549,LRP012a,25.0382032524324,88.9732178291892,11.957,.,1.6,D,LRP012b,BridgesDelay
38,R549,LRP012b,25.0394853288343,88.974747491411,12.153,.,1.65,C,LRP012c,BridgesDelay
39,R549,LRP012c,25.0429163,88.97730490000001,12.619000000000002,0,0.0,0,LRP012d,BlankProcess
40,R549,LRP012d,25.0442101229591,88.9783196290816,12.798,.,1.7,D,LRP013,BridgesDelay
41,R549,LRP013,25.044332999999998,88.97841600000001,12.815,0,0.0,0,LRP013a,BlankProcess
42,R549,LRP013a,25.048527399999998,88.98147159999999,13.42,0,0.0,0,LRP013b,BlankProcess
43,R549,LRP013b,25.0495552,88.98141600000001,13.55,0,0.0,0,LRP013c,BlankProcess
44,R549,LRP013c,25.05205468,88.9816906550943,13.812,.,2.8,C,LRP014,BridgesDelay
45,R549,LRP014,25.0520833,88.9816938,13.815,0,0.0,0,LRP014a,BlankProcess
46,R549,LRP014a,25.0529784133333,88.981916,13.927,.,2.3,C,LRP014b,BridgesDelay
47,R549,LRP014b,25.0545714085714,88.9816858228571,14.096,.,3.95,A,LRP014d,BridgesDelay
48,R549,LRP014d,25.055055600000003,88.9822493,14.18,0,0.0,0,LRP014c,BlankProcess
49,R549,LRP014c,25.057668738,88.9815643,14.454,.,3.0,C,LRP014e,BridgesDelay
50,R549,LRP014e,25.0579167,88.9814993,14.48,0,0.0,0,LRP015,BlankProcess
51,R549,LRP015,25.0641389,88.98219379999999,15.215,0,0.0,0,LRP016a,BlankProcess
52,R549,LRP016a,25.0650555666666,88.9812159733333,15.314,.,3.0,A,LRP015a,BridgesDelay
53,R549,LRP015a,25.0653889,88.98086040000001,15.35,0,0.0,0,LRP016b,BlankProcess
54,R549,LRP016b,25.0703698026548,88.9846808203539,15.98,.,2.8,C,LRP015b,BridgesDelay
55,R549,LRP015b,25.070749300000003,88.9849719,16.028,0,0.0,0,LRP016,BlankProcess
56,R549,LRP016,25.0723049,88.98547190000001,16.215,0,0.0,0,LRP017,BlankProcess
57,R549,LRP017,25.081138199999998,88.98913859999999,17.215,0,0.0,0,LRP017a,BlankProcess
58,R549,LRP017a,25.0816938,88.9892219,17.34,0,0.0,0,LRP017b,BlankProcess
59,R549,LRP017b,25.0828049,88.9892219,17.47,0,0.0,0,LRP017c,BlankProcess
60,R549,LRP017c,25.085638600000003,88.9906108,17.758,0,0.0,0,LRP018,BlankProcess
61,R549,LRP018,25.0894163,88.992583,18.215,0,0.0,0,LRP019a,BlankProcess
62,R549,LRP019a,25.0933138076923,88.9944291538461,18.683,.,2.4,D,LRP018a,BridgesDelay
63,R549,LRP018a,25.093638600000002,88.99458299999999,18.722,0,0.0,0,LRP020a,BlankProcess
