,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,N106,LRPS,22.393555199999998,91.82158270000001,0.0,0,0.0,0,LRPSa,BlankProcess
1,N106,LRPSa,22.397475046875,91.8200368225,0.477,TANARI BOTTOLA CULVERT,2.1,C,LRPSb,BridgesDelay
2,N106,LRPSb,22.3990552,91.81980490000001,0.648,0,0.0,0,LRPSc,BlankProcess
3,N106,LRPSc,22.4004722,91.81936040000001,0.8220000000000001,0,0.0,0,LRP001,BlankProcess
4,N106,LRP001,22.4020556,91.8191104,1.0,0,0.0,0,LRP001a,BlankProcess
5,N106,LRP001a,22.4049722,91.8188882,1.328,0,0.0,0,LRP001b,BlankProcess
6,N106,LRP001b,22.4060278,91.81866600000001,1.445,0,0.0,0,LRP002,BlankProcess
7,N106,LRP002,22.4108056,91.8182493,2.0,0,0.0,0,LRP002a,BlankProcess
8,N106,LRP002a,22.412053275,91.8185294333333,2.143,BALUCHARA,12.3,A,LRP002c,BridgesDelay
9,N106,LRP002c,22.4153754965425,91.8191481220744,2.521,NOTUN PARA,17.6,B,LRP002b,BridgesDelay
10,N106,LRP002b,22.415472199999996,91.81916600000001,2.532,0,0.0,0,LRP003,BlankProcess
11,N106,LRP003,22.4196104,91.8197216,3.0,0,0.0,0,LRP003a,BlankProcess
12,N106,LRP003a,22.4222129444794,91.820007825552,3.297,AMAR BAZAR,4.0,A,LRP003b,BridgesDelay
13,N106,LRP003b,22.4241988774468,91.819806887234,3.524,LALIYAR HAT,3.3,C,LRP004,BridgesDelay
14,N106,LRP004,22.428916,91.819666,4.05,0,0.0,0,LRP004a,BlankProcess
15,N106,LRP004a,22.4307152136363,91.81995385,4.259,BORDIGHIR PAR,4.5,C,LRP004c,BridgesDelay
16,N106,LRP004c,22.4368608,91.82033270000001,4.948,0,0.0,0,LRP005,BlankProcess
17,N106,LRP005,22.4377497,91.82049930000001,5.05,0,0.0,0,LRP005a,BlankProcess
18,N106,LRP005a,22.4382497,91.8206104,5.107,0,0.0,0,LRP005b,BlankProcess
19,N106,LRP005b,22.444444100000002,91.81905490000001,5.834,0,0.0,0,LRP006,BlankProcess
20,N106,LRP006,22.4464441,91.81855490000001,6.064,0,0.0,0,LRP006a,BlankProcess
21,N106,LRP006a,22.4515,91.8175827,6.642,0,0.0,0,LRP007b,BlankProcess
22,N106,LRP007b,22.4531232379166,91.8173662475,6.829,PASHM CHARAKUL BOX CULV,8.2,A,LRP006b,BridgesDelay
23,N106,LRP006b,22.453583300000002,91.81730490000001,6.882000000000001,0,0.0,0,LRP008a,BlankProcess
24,N106,LRP008a,22.4550668461538,91.8171812637362,7.044,PASSIM SURAGOL,9.4,B,LRP007,BridgesDelay
25,N106,LRP007,22.45525,91.817166,7.064,0,0.0,0,LRP007a,BlankProcess
26,N106,LRP007a,22.4555,91.8171382,7.096,0,0.0,0,LRP007c,BlankProcess
27,N106,LRP007c,22.462472199999997,91.81661109999999,7.882000000000001,0,0.0,0,LRP008,BlankProcess
28,N106,LRP008,22.464055600000002,91.81652779999999,8.064,0,0.0,0,LRP009a,BlankProcess
29,N106,LRP009a,22.4652592666666,91.8164352,8.202,FATEPUR,10.2,A,LRP009c,BridgesDelay
30,N106,LRP009c,22.4704996642036,91.8152784730706,8.812,MODANHAT,11.9,A,LRP008b,BridgesDelay
31,N106,LRP008b,22.4710827,91.81513890000001,8.88,0,0.0,0,LRP008c,BlankProcess
32,N106,LRP008c,22.471193799999998,91.8151111,8.895,0,0.0,0,LRP009,BlankProcess
33,N106,LRP009,22.472666,91.8148056,9.064,0,0.0,0,LRP010a,BlankProcess
34,N106,LRP010a,22.4779060057803,91.8133609049133,9.674,ALALPARA BOX CUL,6.0,A,LRP010,BridgesDelay
35,N106,LRP010,22.4809438,91.8115278,10.107999999999999,0,0.0,0,LRP011,BlankProcess
36,N106,LRP011,22.4889441,91.8079444,11.107999999999999,0,0.0,0,LRP012a,BlankProcess
37,N106,LRP012a,22.4893359687022,91.8079444,11.152,11 MILE BOX CULVERT,3.8,C,LRP011a,BridgesDelay
38,N106,LRP011a,22.4901108,91.8079444,11.239,0,0.0,0,LRP012c,BlankProcess
39,N106,LRP012c,22.4952738064801,91.8075121466862,11.826,DAWANNAGOR CULVERT,9.5,C,LRP011b,BridgesDelay
40,N106,LRP011b,22.496083,91.80744440000001,11.918,0,0.0,0,LRP012,BlankProcess
41,N106,LRP012,22.4977497,91.8071667,12.107999999999999,0,0.0,0,LRP013,BlankProcess
42,N106,LRP013,22.503166699999998,91.8147222,13.22,0,0.0,0,LRP013a,BlankProcess
43,N106,LRP013a,22.5037778,91.81783270000001,13.552,0,0.0,0,LRP013b,BlankProcess
44,N106,LRP013b,22.5033333,91.8228882,14.082,0,0.0,0,LRP014,BlankProcess
45,N106,LRP014,22.503277800000003,91.8235549,14.149000000000001,0,0.0,0,LRP014a,BlankProcess
46,N106,LRP014a,22.5046111,91.8265549,14.407,0,0.0,0,LRP014b,BlankProcess
47,N106,LRP014b,22.5048889,91.82711040000001,14.564,0,0.0,0,LRP016a,BlankProcess
48,N106,LRP016a,22.5068245060606,91.8316268141414,15.075,ISAPUR BRIDGE,34.2,C,LRP015,BridgesDelay
49,N106,LRP015,22.5071389,91.8323604,15.158,0,0.0,0,LRP015a,BlankProcess
50,N106,LRP015a,22.507305600000002,91.8328604,15.215,0,0.0,0,LRP015b,BlankProcess
51,N106,LRP015b,22.5074167,91.8331938,15.263,0,0.0,0,LRP015c,BlankProcess
52,N106,LRP015c,22.5079167,91.834333,15.384,0,0.0,0,LRP016,BlankProcess
53,N106,LRP016,22.5108611,91.8411386,16.158,0,0.0,0,LRP016b,BlankProcess
54,N106,LRP016b,22.513722199999997,91.8453608,16.769000000000002,0,0.0,0,LRP016c,BlankProcess
55,N106,LRP016c,22.514638899999998,91.8454163,16.872,0,0.0,0,LRP017,BlankProcess
56,N106,LRP017,22.515111100000002,91.84552740000001,16.928,0,0.0,0,LRP018c,BlankProcess
57,N106,LRP018c,22.5154714630769,91.8465342418461,17.052,BODORGONA BOX CUL,3.0,A,LRP017a,BridgesDelay
58,N106,LRP017a,22.5160556,91.84816629999999,17.253,0,0.0,0,LRP019a,BlankProcess
59,N106,LRP019a,22.5161957308411,91.8524656925233,17.703,MIARGHATA BRIDGE,22.7,C,LRP018,BridgesDelay
60,N106,LRP018,22.516222199999998,91.85327779999999,17.788,0,0.0,0,LRP018a,BlankProcess
61,N106,LRP018a,22.516222199999998,91.8545278,17.929000000000002,0,0.0,0,LRP018b,BlankProcess
62,N106,LRP018b,22.51625,91.8547778,17.956,0,0.0,0,LRP019,BlankProcess
63,N106,LRP019,22.519388199999998,91.86202779999999,18.788,0,0.0,0,LRP020d,BlankProcess
64,N106,LRP020d,22.5206210855895,91.8650610349345,19.035,GOHIRA ARCH MASONARY,1.2,B,LRP019b,BridgesDelay
65,N106,LRP019b,22.5213604,91.866916,19.15,0,0.0,0,LRP019c,BlankProcess
66,N106,LRP019c,22.5217771,91.8681104,19.320999999999998,0,0.0,0,LRP020,BlankProcess
67,N106,LRP020,22.5223327,91.8689438,19.58,0,0.0,0,LRP020a,BlankProcess
68,N106,LRP020a,22.5230271,91.87008270000001,19.723,0,0.0,0,LRP021b,BlankProcess
69,N106,LRP021b,22.5244144663697,91.8712166966592,19.918,GORIA STEEL BEEM,36.3,A,LRP020b,BridgesDelay
70,N106,LRP020b,22.526221600000003,91.8726938,20.172,0,0.0,0,LRP020c,BlankProcess
71,N106,LRP020c,22.5264993,91.87286040000001,20.212,0,0.0,0,LRP022b,BlankProcess
72,N106,LRP022b,22.5283283080487,91.875926692439,20.609,BOROPUR BRIDGE,24.0,B,LRP021,BridgesDelay
73,N106,LRP021,22.5283882,91.8760271,20.622,0,0.0,0,LRP021a,BlankProcess
74,N106,LRP021a,22.5288604,91.8781382,20.85,0,0.0,0,LRP022,BlankProcess
75,N106,LRP022,22.5308049,91.8848052,21.569000000000003,0,0.0,0,LRP023b,BlankProcess
76,N106,LRP023b,22.5315882215094,91.8873769335849,21.851,JANANIHAT BRIDGE,23.3,B,LRP023c,BridgesDelay
77,N106,LRP023c,22.5322187675471,91.8894470879245,22.078,JALANIR HAT,4.3,C,LRP022a,BridgesDelay
78,N106,LRP022a,22.5322771,91.8896386,22.099,0,0.0,0,LRP024a,BlankProcess
79,N106,LRP024a,22.5324965386554,91.8916659109243,22.317,SULTAN PUR CULVERT,3.0,A,LRP022c,BridgesDelay
80,N106,LRP022c,22.5325549,91.8921386,22.366999999999997,0,0.0,0,LRP023,BlankProcess
81,N106,LRP023,22.5327771,91.8941108,22.569000000000003,0,0.0,0,LRP023a,BlankProcess
82,N106,LRP023a,22.5328049,91.8944997,22.608,0,0.0,0,LRP024c,BlankProcess
83,N106,LRP024c,22.5331093008042,91.89654911689,22.823,BAROLIA BAILEY,18.0,B,LRP024e,BridgesDelay
84,N106,LRP024e,22.5334689609929,91.8991200510638,23.096,BEROLIA BRIDGE,22.4,C,LRP023d,BridgesDelay
85,N106,LRP023d,22.533527399999997,91.89955520000001,23.142,0,0.0,0,LRP023e,BlankProcess
86,N106,LRP023e,22.5342219,91.9019167,23.399,0,0.0,0,LRP023f,BlankProcess
87,N106,LRP023f,22.5342497,91.9021667,23.425,0,0.0,0,LRP024,BlankProcess
88,N106,LRP024,22.5343052,91.9025833,23.469,0,0.0,0,LRP025b,BlankProcess
89,N106,LRP025b,22.5346564480938,91.9044673140762,23.665,ROYZON BOT TOLA,9.4,A,LRP024b,BridgesDelay
90,N106,LRP024b,22.5349719,91.91036109999999,24.296999999999997,0,0.0,0,LRP025,BlankProcess
91,N106,LRP025,22.5350552,91.9116944,24.458000000000002,0,0.0,0,LRP025a,BlankProcess
