,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,Z8004,LRPS,23.547221899999997,90.48741629999999,0.0,0,0.0,0,LRP001a,BlankProcess
1,Z8004,LRP001a,23.5467137859,90.4863028552,0.269,SON BARI BAILEY WITH STEEL DECK,71.5,A,LRP001,BridgesDelay
2,Z8004,LRP001,23.545333,90.4832771,1.0,0,0.0,0,LRP001b,BlankProcess
3,Z8004,LRP001b,23.545489000759773,90.4823245893408,1.06,0,0.0,0,LRP002a,BlankProcess
4,Z8004,LRP002a,23.5466885459664,90.4767048051173,1.412,KOLLIEGAON BAILEY WITH STEEL DECK,75.3,C,LRP001c,BridgesDelay
5,Z8004,LRP001c,23.5484163,90.4686104,1.919,0,0.0,0,LRP001d,BlankProcess
6,Z8004,LRP001d,23.548333,90.4682493,1.952,0,0.0,0,LRP002,BlankProcess
7,Z8004,LRP002,23.54814568099173,90.4674892338843,2.0,0,0.0,0,LRP002b,BlankProcess
8,Z8004,LRP002b,23.547777399999998,90.46602779999999,2.095,0,0.0,0,LRP002c,BlankProcess
9,Z8004,LRP002c,23.5465552,90.4656944,2.635,0,0.0,0,LRP003,BlankProcess
10,Z8004,LRP003,23.5466108,90.4624167,3.0,0,0.0,0,LRP003a,BlankProcess
11,Z8004,LRP003a,23.5466297441,90.4619990494,3.031,ATPARA BAILEY WITH STEEL DECK,37.5,D,LRP004,BridgesDelay
12,Z8004,LRP004,23.547221899999997,90.4489441,4.0,0,0.0,0,LRP004a,BlankProcess
13,Z8004,LRP004a,23.548194100000003,90.44833299999999,4.23,0,0.0,0,LRP004b,BlankProcess
14,Z8004,LRP004b,23.548221899999998,90.448083,4.261,0,0.0,0,LRP005a,BlankProcess
15,Z8004,LRP005a,23.5478270706359,90.4472098215155,4.362,SINGPARA RCC GIDER BRIDGE,13.0,B,LRP005c,BridgesDelay
16,Z8004,LRP005c,23.5468849530446,90.445126296617,4.603,SINGHPARA RCC GIDER BRIDGE,18.3,B,LRP005e,BridgesDelay
17,Z8004,LRP005e,23.5454932772665,90.4420485585927,4.959,singpara-2,8.6,C,LRP005,BridgesDelay
18,Z8004,LRP005,23.545333,90.44169409999999,5.0,0,0.0,0,LRP005b,BlankProcess
19,Z8004,LRP005b,23.544816205848193,90.43364991397787,5.59,0,0.0,0,LRP006c,BlankProcess
20,Z8004,LRP006c,23.5477346252252,90.4309630225225,5.954,SATIANTION BRIDGE,24.6,B,LRP006,BridgesDelay
21,Z8004,LRP006,23.5481663,90.4308882,6.0,0,0.0,0,LRP006a,BlankProcess
22,Z8004,LRP006a,23.5504167,90.4293882,6.312,0,0.0,0,LRP006b,BlankProcess
23,Z8004,LRP006b,23.5505278,90.42880490000002,6.358,0,0.0,0,LRP006d,BlankProcess
24,Z8004,LRP006d,23.5522222,90.42230490000001,6.885,0,0.0,0,LRP007,BlankProcess
25,Z8004,LRP007,23.552722199999998,90.42102709999999,7.0,0,0.0,0,LRP007a,BlankProcess
26,Z8004,LRP007a,23.5535,90.41538890000001,7.584,0,0.0,0,LRP007b,BlankProcess
27,Z8004,LRP007b,23.553472199999998,90.41525,7.599,0,0.0,0,LRP007c,BlankProcess
28,Z8004,LRP007c,23.553472199999998,90.4148056,7.61,0,0.0,0,LRP008,BlankProcess
29,Z8004,LRP008,23.552944399999998,90.4114167,8.0,0,0.0,0,LRP008a,BlankProcess
30,Z8004,LRP008a,23.5525556,90.40763890000001,8.392000000000001,0,0.0,0,LRP008b,BlankProcess
31,Z8004,LRP008b,23.5526111,90.4075278,8.412,0,0.0,0,LRP009,BlankProcess
32,Z8004,LRP009,23.552472199999997,90.4020556,9.0,0,0.0,0,LRP009a,BlankProcess
33,Z8004,LRP009a,23.552166699999997,90.3993052,9.294,0,0.0,0,LRP009b,BlankProcess
34,Z8004,LRP009b,23.5521389,90.3991941,9.306000000000001,0,0.0,0,LRP010,BlankProcess
35,Z8004,LRP010,23.5501111,90.39222190000001,10.0,0,0.0,0,LRP010e,BlankProcess
36,Z8004,LRP010e,23.5501111,90.3913494,10.125,ESAPURA BRIDGE,17.5,D,LRP010a,BridgesDelay
37,Z8004,LRP010a,23.5501111,90.3908608,10.195,0,0.0,0,LRP010b,BlankProcess
38,Z8004,LRP010b,23.5506389,90.3856941,10.735999999999999,0,0.0,0,LRP010c,BlankProcess
39,Z8004,LRP010c,23.550694399999998,90.3853608,10.752,0,0.0,0,LRP011,BlankProcess
40,Z8004,LRP011,23.5508056,90.3831938,11.0,0,0.0,0,LRP011a,BlankProcess
41,Z8004,LRP011a,23.551027800000004,90.38116600000001,11.248,0,0.0,0,LRP011b,BlankProcess
42,Z8004,LRP011b,23.5509167,90.3804993,11.286,0,0.0,0,LRP011c,BlankProcess
43,Z8004,LRP011c,23.5501111,90.37819379999999,11.873,0,0.0,0,LRP011d,BlankProcess
44,Z8004,LRP011d,23.5501111,90.3746938,11.892000000000001,0,0.0,0,LRP012,BlankProcess
45,Z8004,LRP012,23.5499441,90.37347159999999,12.0,0,0.0,0,LRP012a,BlankProcess
46,Z8004,LRP012a,23.5488886,90.3682771,12.546,0,0.0,0,LRP012b,BlankProcess
47,Z8004,LRP012b,23.5489163,90.3681104,12.562999999999999,0,0.0,0,LRP013,BlankProcess
48,Z8004,LRP013,23.549721899999998,90.36380559999999,13.0,0,0.0,0,LRP013a,BlankProcess
49,Z8004,LRP013a,23.5513611,90.36075,13.342,0,0.0,0,LRP013b,BlankProcess
50,Z8004,LRP013b,23.551416699999997,90.3605278,13.366,0,0.0,0,LRP014c,BlankProcess
51,Z8004,LRP014c,23.5518011236593,90.3583994113564,13.58,MALKANGAR 2,1.5,B,LRP014d,BridgesDelay
52,Z8004,LRP014d,23.5525520072555,90.3542420914826,13.998,KAGIRBAGH,22.75,B,LRP014,BridgesDelay
53,Z8004,LRP014,23.5525556,90.35422220000001,14.0,0,0.0,0,LRP014a,BlankProcess
54,Z8004,LRP014a,23.553,90.3513889,14.306,0,0.0,0,LRP014b,BlankProcess
55,Z8004,LRP014b,23.553027800000002,90.35136109999999,14.331,0,0.0,0,LRP015a,BlankProcess
56,Z8004,LRP015a,23.5530278,90.3510955841121,14.357,BARAI PARA,1.6,B,LRP015c,BridgesDelay
57,Z8004,LRP015c,23.5530278,90.3490123056074,14.561,BARAIPARA,21.5,B,LRP015e,BridgesDelay
58,Z8004,LRP015e,23.5530343313253,90.3471870771084,14.746,KANDARPARA,92.1,B,LRP015,BridgesDelay
59,Z8004,LRP015,23.5530556,90.34472190000001,15.0,0,0.0,0,LRP015b,BlankProcess
60,Z8004,LRP015b,23.550472199999998,90.3393052,15.68,0,0.0,0,LRP016,BlankProcess
61,Z8004,LRP016,23.5496386,90.3361941,16.0,0,0.0,0,LRP016a,BlankProcess
62,Z8004,LRP016a,23.5495552,90.3313327,16.505,0,0.0,0,LRP016b,BlankProcess
63,Z8004,LRP016b,23.5496386,90.3310271,16.537,0,0.0,0,LRP016c,BlankProcess
64,Z8004,LRP016c,23.549583,90.331416,16.8,0,0.0,0,LRP017,BlankProcess
65,Z8004,LRP017,23.5506389,90.32672159999998,17.0,0,0.0,0,LRP017a,BlankProcess
66,Z8004,LRP017a,23.550777800000002,90.3279438,17.224,0,0.0,0,LRP017b,BlankProcess
67,Z8004,LRP017b,23.5508611,90.3242493,17.262999999999998,0,0.0,0,LRP018,BlankProcess
68,Z8004,LRP018,23.549721899999998,90.3171382,18.0,0,0.0,0,LRP018c,BlankProcess
69,Z8004,LRP018c,23.548898924,90.3150117386666,18.264,paik para,25.3,C,LRP018a,BridgesDelay
70,Z8004,LRP018a,23.5469163,90.3098889,18.9,0,0.0,0,LRP019,BlankProcess
71,Z8004,LRP019,23.5465274,90.3095278,19.0,0,0.0,0,LRP019a,BlankProcess
72,Z8004,LRP019a,23.546721899999998,90.30922220000001,19.053,0,0.0,0,LRP019c,BlankProcess
73,Z8004,LRP019c,23.545735711336,90.3059439238866,19.29,PAIKPARA BAILY,36.7,B,LRP020,BridgesDelay
74,Z8004,LRP020,23.545694100000002,90.3058056,19.3,0,0.0,0,LRP020a,BlankProcess
