,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,R810,LRPS,23.690221899999997,90.4310549,0.0,0,0.0,0,LRP001,BlankProcess
1,R810,LRP001,23.6831104,90.43672190000001,1.0,0,0.0,0,LRP001a,BlankProcess
2,R810,LRP001a,23.6827493,90.4371108,1.3869999999999998,0,0.0,0,LRP002,BlankProcess
3,R810,LRP002,23.6772771,90.4442774,2.0,0,0.0,0,LRP003,BlankProcess
4,R810,LRP003,23.6699438,90.44916629999999,3.0,0,0.0,0,LRP004,BlankProcess
5,R810,LRP004,23.6628611,90.455,4.0,0,0.0,0,LRP005,BlankProcess
6,R810,LRP005,23.6561944,90.4618056,5.0,0,0.0,0,LRP006,BlankProcess
7,R810,LRP006,23.6488608,90.46774930000001,6.0,0,0.0,0,LRP007,BlankProcess
8,R810,LRP007,23.6331938,90.4759716,7.0,0,0.0,0,LRP007a,BlankProcess
9,R810,LRP007a,23.6330577558878,90.4760123936448,7.262,ALIGONGA SLAB CULVERT,1.5,C,LRP008a,BridgesDelay
10,R810,LRP008a,23.6326382,90.4761382,8.07,0,0.0,0,LRP009,BlankProcess
11,R810,LRP009,23.6289993,90.48438859999999,9.0,0,0.0,0,LRP010,BlankProcess
12,R810,LRP010,23.625749300000003,90.4934441,10.0,0,0.0,0,LRP010a,BlankProcess
13,R810,LRP010a,23.6240549,90.4986108,10.545,0,0.0,0,LRPE,BlankProcess
14,R810,LRPE,23.6239716,90.4996386,10.642000000000001,0,0.0,0,PreRome,BlankProcess
