,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,R711,LRPS,23.7541111,89.6078611,0.0,0,0.0,0,LRPSa,BlankProcess
1,R711,LRPSa,23.761416699999998,89.6052778,0.8640000000000001,0,0.0,0,LRP001,BlankProcess
2,R711,LRP001,23.762694399999997,89.60461109999999,1.0,0,0.0,0,LRP002,BlankProcess
3,R711,LRP002,23.7708604,89.6013056,2.0,0,0.0,0,LRP002a,BlankProcess
4,R711,LRP002a,23.772777100000003,89.60047220000001,2.225,0,0.0,0,LRP002b,BlankProcess
5,R711,LRP002b,23.777110399999998,89.5991941,2.728,0,0.0,0,LRP003,BlankProcess
6,R711,LRP003,23.7798604,89.59702740000002,3.0,0,0.0,0,LRP003a,BlankProcess
7,R711,LRP003a,23.781138199999997,89.5957219,3.3139999999999996,0,0.0,0,LRP004,BlankProcess
8,R711,LRP004,23.786638600000003,89.59352740000001,4.0,0,0.0,0,LRP005,BlankProcess
9,R711,LRP005,23.794082999999997,89.588083,5.0,0,0.0,0,LRP005a,BlankProcess
10,R711,LRP005a,23.7948052,89.58763859999999,5.06,0,0.0,0,LRP006,BlankProcess
11,R711,LRP006,23.7973608,89.57980490000001,6.0,0,0.0,0,LRPE,BlankProcess
12,R711,LRPE,23.7973052,89.575666,6.48,0,0.0,0,PreRome,BlankProcess
