,Road,LRPName,Lat,Lon,Chainage,Description,Length,Cat,Next Node,Add On Process
0,N706,LRPS,23.1665278,89.20952779999999,0.0,0,0.0,0,LRPSa,BlankProcess
1,N706,LRPSa,23.166472199999998,89.2094444,0.013999999999999999,0,0.0,0,LRP001,BlankProcess
2,N706,LRP001,23.1584167,89.2059722,1.01,0,0.0,0,LRP001a,BlankProcess
3,N706,LRP001a,23.15575,89.20525,1.32,0,0.0,0,LRP002,BlankProcess
4,N706,LRP002,23.149777399999998,89.2030556,2.01,0,0.0,0,LRP002a,BlankProcess
5,N706,LRP002a,23.1466663,89.20038890000001,2.47,0,0.0,0,LRP002b,BlankProcess
6,N706,LRP002b,23.1446894708333,89.1977219083333,2.855,.,4.2,C,LRP002c,BridgesDelay
7,N706,LRP002c,23.1442497,89.19666629999999,2.95,0,0.0,0,LRP002d,BlankProcess
8,N706,LRP002d,23.144221899999998,89.19652740000001,2.9739999999999998,0,0.0,0,LRP003,BlankProcess
9,N706,LRP003,23.143971899999997,89.19588859999999,3.04,0,0.0,0,LRP003a,BlankProcess
10,N706,LRP003a,23.1431214458984,89.1914044886718,3.515,.,10.18,A,LRP004,BridgesDelay
11,N706,LRP004,23.141582999999997,89.1866663,4.03,0,0.0,0,LRP005,BlankProcess
12,N706,LRP005,23.1399441,89.1770827,5.03,0,0.0,0,LRP005a,BlankProcess
13,N706,LRP005a,23.1350552,89.169416,6.0,0,0.0,0,LRP006,BlankProcess
14,N706,LRP006,23.1349163,89.1693327,6.002999999999999,0,0.0,0,LRP007,BlankProcess
15,N706,LRP007,23.130221600000002,89.1610556,7.03,0,0.0,0,LRP007a,BlankProcess
16,N706,LRP007a,23.1289438,89.15530559999999,7.24,0,0.0,0,LRP007b,BlankProcess
17,N706,LRP007b,23.1287308589005,89.1534691806282,7.606,.,2.0,A,LRP008,BridgesDelay
18,N706,LRP008,23.1284993,89.1514722,8.004,0,0.0,0,LRP008a,BlankProcess
19,N706,LRP008a,23.1282493,89.1500556,8.169,0,0.0,0,LRP009,BlankProcess
20,N706,LRP009,23.1265549,89.1419719,9.03,0,0.0,0,LRP010,BlankProcess
21,N706,LRP010,23.1229993,89.133166,10.03,0,0.0,0,LRP010a,BlankProcess
